time,3072（YDC1200-200型kN）力值曲线,3072（YDC1200-200型kN）位移曲线
2024-09-10 04:01:22,118.67,1.55
2024-09-10 04:01:23,146.07,3.21
2024-09-10 04:01:24,169.63,4.86
2024-09-10 04:01:25,203.06,6.49
2024-09-10 04:01:26,231.94,8.04
2024-09-10 04:01:27,262.82,9.59
2024-09-10 04:01:28,291.93,11.11
2024-09-10 04:01:29,323.86,12.62
2024-09-10 04:01:30,360.33,14.05
2024-09-10 04:01:31,395.03,15.53
2024-09-10 04:01:32,427.85,16.89
2024-09-10 04:01:33,467.07,18.28
2024-09-10 04:01:34,500.15,19.65
2024-09-10 04:01:35,539.80,20.97
2024-09-10 04:01:36,565.15,21.93
2024-09-10 04:01:37,596.99,23.22
2024-09-10 04:01:38,573.07,24.30
2024-09-10 04:01:39,658.28,25.37
2024-09-10 04:01:40,667.42,26.25
2024-09-10 04:01:41,659.19,27.35
2024-09-10 04:01:42,673.83,27.85
2024-09-10 04:01:43,667.42,27.85
2024-09-10 04:01:44,666.50,27.85
2024-09-10 04:01:45,662.84,27.85
2024-09-10 04:01:46,655.54,27.85
2024-09-10 04:01:47,662.84,27.85
2024-09-10 04:01:48,661.02,27.85
2024-09-10 04:01:49,654.63,27.85
2024-09-10 04:01:50,659.19,27.85
2024-09-10 04:01:51,656.46,27.85
2024-09-10 04:01:52,655.54,27.85
2024-09-10 04:01:53,655.54,27.85
2024-09-10 04:01:54,655.54,27.85
2024-09-10 04:01:55,654.63,27.85
2024-09-10 04:01:56,650.08,27.85
2024-09-10 04:01:57,652.81,27.85
2024-09-10 04:01:58,651.90,27.85
2024-09-10 04:01:59,643.73,27.85
2024-09-10 04:02:00,646.45,27.85
2024-09-10 04:02:01,651.90,27.85
2024-09-10 04:02:02,650.99,27.85
2024-09-10 04:02:03,643.73,27.85
2024-09-10 04:02:04,647.36,27.85
2024-09-10 04:02:05,647.36,27.85
2024-09-10 04:02:06,643.73,27.85
2024-09-10 04:02:07,649.17,27.85
2024-09-10 04:02:08,647.36,27.85
2024-09-10 04:02:09,643.73,27.85
2024-09-10 04:02:10,643.73,27.85
2024-09-10 04:02:11,647.36,27.85
2024-09-10 04:02:12,645.54,27.85
2024-09-10 04:02:13,644.63,27.85
2024-09-10 04:02:14,640.10,27.85
2024-09-10 04:02:15,641.01,27.85
2024-09-10 04:02:16,645.54,27.85
2024-09-10 04:02:17,641.91,27.85
2024-09-10 04:02:18,640.10,27.85
2024-09-10 04:02:19,641.91,27.85
2024-09-10 04:02:20,642.82,27.85
2024-09-10 04:02:21,642.82,27.85
2024-09-10 04:02:22,641.01,27.85
2024-09-10 04:02:23,643.73,27.85
2024-09-10 04:02:24,642.82,27.85
2024-09-10 04:02:25,640.10,27.85
2024-09-10 04:02:26,642.82,27.85
2024-09-10 04:02:27,639.19,27.85
2024-09-10 04:02:28,634.67,27.85
2024-09-10 04:02:29,641.91,27.85
2024-09-10 04:02:30,639.19,27.85
2024-09-10 04:02:31,634.67,27.85
2024-09-10 04:02:32,641.91,27.85
2024-09-10 04:02:33,637.38,27.85
2024-09-10 04:02:34,636.48,27.85
2024-09-10 04:02:35,640.10,27.85
2024-09-10 04:02:36,641.01,27.85
2024-09-10 04:02:37,633.77,27.85
2024-09-10 04:02:38,640.10,27.85
2024-09-10 04:02:39,639.19,27.85
2024-09-10 04:02:40,640.10,27.85
2024-09-10 04:02:41,638.29,27.85
2024-09-10 04:02:42,639.19,27.85
2024-09-10 04:02:43,640.10,27.85
2024-09-10 04:02:44,634.67,27.85
2024-09-10 04:02:45,638.29,27.85
2024-09-10 04:02:46,632.86,27.85
2024-09-10 04:02:47,638.29,27.85
2024-09-10 04:02:48,638.29,27.85
2024-09-10 04:02:49,635.58,27.85
2024-09-10 04:02:50,638.29,27.85
2024-09-10 04:02:51,638.29,27.85
2024-09-10 04:02:52,632.86,27.85
