time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-29 10:21:07,186.18,1.60
2024-08-29 10:21:08,228.28,3.21
2024-08-29 10:21:09,275.23,4.80
2024-08-29 10:21:10,319.67,6.38
2024-08-29 10:21:11,361.34,7.88
2024-08-29 10:21:12,411.93,9.37
2024-08-29 10:21:13,447.47,10.80
2024-08-29 10:21:14,497.79,12.15
2024-08-29 10:21:15,524.66,13.49
2024-08-29 10:21:16,556.14,14.82
2024-08-29 10:21:17,602.01,16.13
2024-08-29 10:21:18,641.66,17.38
2024-08-29 10:21:19,645.21,18.23
2024-08-29 10:21:20,636.33,18.23
2024-08-29 10:21:21,633.68,18.23
2024-08-29 10:21:22,634.56,18.23
2024-08-29 10:21:23,631.02,18.23
2024-08-29 10:21:24,631.90,18.23
2024-08-29 10:21:25,631.02,18.23
2024-08-29 10:21:26,627.48,18.23
2024-08-29 10:21:27,628.37,18.23
2024-08-29 10:21:28,625.72,18.23
2024-08-29 10:21:29,624.84,18.23
2024-08-29 10:21:30,629.25,18.23
2024-08-29 10:21:31,626.60,18.23
2024-08-29 10:21:32,626.60,18.23
2024-08-29 10:21:33,625.72,18.23
2024-08-29 10:21:34,625.72,18.23
2024-08-29 10:21:35,626.60,18.23
2024-08-29 10:21:36,622.19,18.23
2024-08-29 10:21:37,623.07,18.23
2024-08-29 10:21:38,624.84,18.23
2024-08-29 10:21:39,622.19,18.23
2024-08-29 10:21:40,619.55,18.23
2024-08-29 10:21:41,621.31,18.23
2024-08-29 10:21:42,623.07,18.23
2024-08-29 10:21:43,620.43,18.23
2024-08-29 10:21:44,622.19,18.23
2024-08-29 10:21:45,619.55,18.23
2024-08-29 10:21:46,621.31,18.23
2024-08-29 10:21:47,622.19,18.23
2024-08-29 10:21:48,621.31,18.23
2024-08-29 10:21:49,622.19,18.23
2024-08-29 10:21:50,622.19,18.23
2024-08-29 10:21:51,619.55,18.23
2024-08-29 10:21:52,621.31,18.23
2024-08-29 10:21:53,616.03,18.23
2024-08-29 10:21:54,615.15,18.23
2024-08-29 10:21:55,616.03,18.23
2024-08-29 10:21:56,616.03,18.23
2024-08-29 10:21:57,617.79,18.23
2024-08-29 10:21:58,617.79,18.23
2024-08-29 10:21:59,619.55,18.23
2024-08-29 10:22:00,618.67,18.23
2024-08-29 10:22:01,616.03,18.23
2024-08-29 10:22:02,619.55,18.23
2024-08-29 10:22:03,615.15,18.23
2024-08-29 10:22:04,616.91,18.23
2024-08-29 10:22:05,616.03,18.23
2024-08-29 10:22:06,615.15,18.23
2024-08-29 10:22:07,617.79,18.23
2024-08-29 10:22:08,613.39,18.23
2024-08-29 10:22:09,616.03,18.23
2024-08-29 10:22:10,614.27,18.23
2024-08-29 10:22:11,613.39,18.23
2024-08-29 10:22:12,619.55,18.23
2024-08-29 10:22:13,613.39,18.23
2024-08-29 10:22:14,619.55,18.23
2024-08-29 10:22:15,615.15,18.23
2024-08-29 10:22:16,612.52,18.23
2024-08-29 10:22:17,616.03,18.23
2024-08-29 10:22:18,617.79,18.23
2024-08-29 10:22:19,617.79,18.23
2024-08-29 10:22:20,618.67,18.23
2024-08-29 10:22:21,617.79,18.23
2024-08-29 10:22:22,616.91,18.23
2024-08-29 10:22:23,617.79,18.23
2024-08-29 10:22:24,617.79,18.23
2024-08-29 10:22:25,613.39,18.23
2024-08-29 10:22:26,613.39,18.23
2024-08-29 10:22:27,613.39,18.23
2024-08-29 10:22:28,613.39,18.23
2024-08-29 10:22:29,612.52,18.23
2024-08-29 10:22:30,616.91,18.23
2024-08-29 10:22:31,616.03,18.23
2024-08-29 10:22:32,616.03,18.23
2024-08-29 10:22:33,610.76,18.23
2024-08-29 10:22:34,616.03,18.23
2024-08-29 10:22:35,612.52,18.23
2024-08-29 10:22:36,616.03,18.23
2024-08-29 10:22:37,614.27,18.23
2024-08-29 10:22:38,613.39,18.23
2024-08-29 10:22:39,609.01,18.23
2024-08-29 10:22:40,613.39,18.23
2024-08-29 10:22:41,613.39,18.23
2024-08-29 10:22:42,612.52,18.23
2024-08-29 10:22:43,612.52,18.23
2024-08-29 10:22:44,612.52,18.23
2024-08-29 10:22:45,612.52,18.23
2024-08-29 10:22:46,611.64,18.23
2024-08-29 10:22:47,611.64,18.23
2024-08-29 10:22:48,611.64,18.23
2024-08-29 10:22:49,607.26,18.23
2024-08-29 10:22:50,609.88,18.23
2024-08-29 10:22:51,610.76,18.23
2024-08-29 10:22:52,609.01,18.23
2024-08-29 10:22:53,609.01,18.23
2024-08-29 10:22:54,608.13,18.23
2024-08-29 10:22:55,610.76,18.23
2024-08-29 10:22:56,612.52,18.23
2024-08-29 10:22:57,609.88,18.23
2024-08-29 10:22:58,612.52,18.23
2024-08-29 10:22:59,611.64,18.23
2024-08-29 10:23:00,611.64,18.23
2024-08-29 10:23:01,611.64,18.23
2024-08-29 10:23:02,612.52,18.23
2024-08-29 10:23:03,607.26,18.23
2024-08-29 10:23:04,609.01,18.23
2024-08-29 10:23:05,611.64,18.23
2024-08-29 10:23:06,611.64,18.23
2024-08-29 10:23:07,609.01,18.23
2024-08-29 10:23:08,612.52,18.23
2024-08-29 10:23:09,611.64,18.23
2024-08-29 10:23:10,607.26,18.23
2024-08-29 10:23:11,609.01,18.23
2024-08-29 10:23:12,606.38,18.23
