time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 01:56:31,216.19,1.49
2024-08-31 01:56:32,248.29,3.10
2024-08-31 01:56:33,280.35,4.75
2024-08-31 01:56:34,308.66,6.38
2024-08-31 01:56:35,337.46,7.94
2024-08-31 01:56:36,375.10,9.43
2024-08-31 01:56:37,407.34,10.90
2024-08-31 01:56:38,433.86,12.36
2024-08-31 01:56:39,471.93,13.70
2024-08-31 01:56:40,500.15,15.07
2024-08-31 01:56:41,530.42,16.38
2024-08-31 01:56:42,568.66,17.63
2024-08-31 01:56:43,597.37,18.87
2024-08-31 01:56:44,627.31,20.09
2024-08-31 01:56:45,613.57,20.14
2024-08-31 01:56:46,608.44,20.14
2024-08-31 01:56:47,602.47,20.14
2024-08-31 01:56:48,602.47,20.14
2024-08-31 01:56:49,598.22,20.14
2024-08-31 01:56:50,594.82,20.14
2024-08-31 01:56:51,593.12,20.14
2024-08-31 01:56:52,586.35,20.14
2024-08-31 01:56:53,588.89,20.14
2024-08-31 01:56:54,586.35,20.14
2024-08-31 01:56:55,582.13,20.14
2024-08-31 01:56:56,582.97,20.14
2024-08-31 01:56:57,579.60,20.14
2024-08-31 01:56:58,579.60,20.09
2024-08-31 01:56:59,581.28,20.09
2024-08-31 01:57:00,580.44,20.09
2024-08-31 01:57:01,580.44,20.09
2024-08-31 01:57:02,580.44,20.09
2024-08-31 01:57:03,580.44,20.09
2024-08-31 01:57:04,579.60,20.09
2024-08-31 01:57:05,577.91,20.09
2024-08-31 01:57:06,579.60,20.09
2024-08-31 01:57:07,577.07,20.09
2024-08-31 01:57:08,579.60,20.09
2024-08-31 01:57:09,577.91,20.09
2024-08-31 01:57:10,579.60,20.09
2024-08-31 01:57:11,575.38,20.09
2024-08-31 01:57:12,578.75,20.09
2024-08-31 01:57:13,577.07,20.09
2024-08-31 01:57:14,575.38,20.09
2024-08-31 01:57:15,577.07,20.09
2024-08-31 01:57:16,577.91,20.09
2024-08-31 01:57:17,578.75,20.09
2024-08-31 01:57:18,579.60,20.09
2024-08-31 01:57:19,578.75,20.09
2024-08-31 01:57:20,576.23,20.09
2024-08-31 01:57:21,577.91,20.09
2024-08-31 01:57:22,577.07,20.04
2024-08-31 01:57:23,574.54,20.04
2024-08-31 01:57:24,572.86,20.04
2024-08-31 01:57:25,576.23,20.04
2024-08-31 01:57:26,575.38,20.04
2024-08-31 01:57:27,575.38,20.04
2024-08-31 01:57:28,574.54,20.04
2024-08-31 01:57:29,575.38,20.04
2024-08-31 01:57:30,572.86,20.04
2024-08-31 01:57:31,576.23,20.04
2024-08-31 01:57:32,578.75,20.04
2024-08-31 01:57:33,576.23,20.04
2024-08-31 01:57:34,570.34,20.04
2024-08-31 01:57:35,576.23,20.04
