time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 21:27:11,227.93,0.37
2024-09-09 21:27:12,264.07,2.16
2024-09-09 21:27:13,273.23,3.38
2024-09-09 21:27:14,311.18,4.64
2024-09-09 21:27:15,344.85,6.38
2024-09-09 21:27:16,381.46,8.10
2024-09-09 21:27:17,414.99,9.74
2024-09-09 21:27:18,450.72,11.37
2024-09-09 21:27:19,466.47,12.67
2024-09-09 21:27:20,511.24,13.75
2024-09-09 21:27:21,550.42,15.33
2024-09-09 21:27:22,585.31,16.84
2024-09-09 21:27:23,592.02,17.73
2024-09-09 21:27:24,587.83,17.73
2024-09-09 21:27:25,581.96,17.73
2024-09-09 21:27:26,578.62,17.73
2024-09-09 21:27:27,578.62,17.73
2024-09-09 21:27:28,581.13,17.73
2024-09-09 21:27:29,579.46,17.73
2024-09-09 21:27:30,578.62,17.73
2024-09-09 21:27:31,576.95,17.73
2024-09-09 21:27:32,572.79,17.73
2024-09-09 21:27:33,572.79,17.73
2024-09-09 21:27:34,575.28,17.73
2024-09-09 21:27:35,571.12,17.73
2024-09-09 21:27:36,573.62,17.73
2024-09-09 21:27:37,573.62,17.73
2024-09-09 21:27:38,572.79,17.73
2024-09-09 21:27:39,571.95,17.73
2024-09-09 21:27:40,570.29,17.73
2024-09-09 21:27:41,571.12,17.73
2024-09-09 21:27:42,571.12,17.73
2024-09-09 21:27:43,570.29,17.73
2024-09-09 21:27:44,567.79,17.73
2024-09-09 21:27:45,566.96,17.73
2024-09-09 21:27:46,569.46,17.73
2024-09-09 21:27:47,568.63,17.73
2024-09-09 21:27:48,566.96,17.73
2024-09-09 21:27:49,568.63,17.73
2024-09-09 21:27:50,566.13,17.73
2024-09-09 21:27:51,566.13,17.73
2024-09-09 21:27:52,567.79,17.73
2024-09-09 21:27:53,566.96,17.73
2024-09-09 21:27:54,562.82,17.73
2024-09-09 21:27:55,528.29,17.63
2024-09-09 21:27:56,345.59,13.03
2024-09-09 21:27:57,136.26,6.65
2024-09-09 21:27:58,51.32,1.77
2024-09-09 21:27:59,49.53,1.77
2024-09-09 21:28:00,47.74,1.77
2024-09-09 21:28:01,47.14,1.77
2024-09-09 21:28:02,47.14,1.77
2024-09-09 21:28:03,47.14,1.77
2024-09-09 21:28:04,45.95,1.77
2024-09-09 21:28:05,45.36,1.77
2024-09-09 21:28:06,44.76,1.77
2024-09-09 21:28:07,44.76,1.77
