time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 05:49:23,251.11,0.93
2024-08-30 05:49:24,283.23,1.99
2024-08-30 05:49:25,307.93,3.05
2024-08-30 05:49:26,317.47,4.09
2024-08-30 05:49:27,322.63,5.08
2024-08-30 05:49:28,334.49,6.11
2024-08-30 05:49:29,367.51,7.08
2024-08-30 05:49:30,388.85,8.04
2024-08-30 05:49:31,389.62,9.00
2024-08-30 05:49:32,389.62,9.95
2024-08-30 05:49:33,415.10,10.85
2024-08-30 05:49:34,444.89,11.79
2024-08-30 05:49:35,453.59,12.67
2024-08-30 05:49:36,440.94,13.54
2024-08-30 05:49:37,459.16,14.46
2024-08-30 05:49:38,488.82,15.33
2024-08-30 05:49:39,493.67,16.18
2024-08-30 05:49:40,483.98,17.04
2024-08-30 05:49:41,500.15,17.88
2024-08-30 05:49:42,532.07,18.67
2024-08-30 05:49:43,527.95,19.51
2024-08-30 05:49:44,524.66,20.29
2024-08-30 05:49:45,551.12,21.11
2024-08-30 05:49:46,560.29,21.93
2024-08-30 05:49:47,547.79,22.69
2024-08-30 05:49:48,572.02,23.45
2024-08-30 05:49:49,597.37,24.25
2024-08-30 05:49:50,589.73,25.00
2024-08-30 05:49:51,588.04,25.75
2024-08-30 05:49:52,625.59,26.48
2024-08-30 05:49:53,624.73,27.17
2024-08-30 05:49:54,600.77,27.26
2024-08-30 05:49:55,595.67,27.26
2024-08-30 05:49:56,593.12,27.26
2024-08-30 05:49:57,593.12,27.26
2024-08-30 05:49:58,588.89,27.26
2024-08-30 05:49:59,591.43,27.26
2024-08-30 05:50:00,589.73,27.26
2024-08-30 05:50:01,589.73,27.26
2024-08-30 05:50:02,588.04,27.26
2024-08-30 05:50:03,588.04,27.26
2024-08-30 05:50:04,587.20,27.26
2024-08-30 05:50:05,584.66,27.26
2024-08-30 05:50:06,586.35,27.26
2024-08-30 05:50:07,587.20,27.26
2024-08-30 05:50:08,580.44,27.26
2024-08-30 05:50:09,585.50,27.26
2024-08-30 05:50:10,582.97,27.26
2024-08-30 05:50:11,582.97,27.26
2024-08-30 05:50:12,582.97,27.26
2024-08-30 05:50:13,581.28,27.26
2024-08-30 05:50:14,583.81,27.26
2024-08-30 05:50:15,584.66,27.26
2024-08-30 05:50:16,583.81,27.26
2024-08-30 05:50:17,579.60,27.26
2024-08-30 05:50:18,582.97,27.26
2024-08-30 05:50:19,582.97,27.26
2024-08-30 05:50:20,580.44,27.26
2024-08-30 05:50:21,579.60,27.26
2024-08-30 05:50:22,582.97,27.26
2024-08-30 05:50:23,581.28,27.26
2024-08-30 05:50:24,582.13,27.26
2024-08-30 05:50:25,580.44,27.26
2024-08-30 05:50:26,581.28,27.26
2024-08-30 05:50:27,577.91,27.26
2024-08-30 05:50:28,580.44,27.26
2024-08-30 05:50:29,579.60,27.26
2024-08-30 05:50:30,578.75,27.26
2024-08-30 05:50:31,580.44,27.26
