time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 18:28:23,280.32,1.66
2024-09-09 18:28:24,311.18,3.43
2024-09-09 18:28:25,341.89,5.13
2024-09-09 18:28:26,373.17,6.86
2024-09-09 18:28:27,405.02,8.52
2024-09-09 18:28:28,439.00,10.17
2024-09-09 18:28:29,473.59,11.79
2024-09-09 18:28:30,496.74,13.39
2024-09-09 18:28:31,535.64,14.92
2024-09-09 18:28:32,565.30,16.49
2024-09-09 18:28:33,602.97,17.98
2024-09-09 18:28:34,619.92,19.36
2024-09-09 18:28:35,612.28,19.41
2024-09-09 18:28:36,609.73,19.41
2024-09-09 18:28:37,603.81,19.41
2024-09-09 18:28:38,603.81,19.41
2024-09-09 18:28:39,604.66,19.41
2024-09-09 18:28:40,603.81,19.41
2024-09-09 18:28:41,603.81,19.41
2024-09-09 18:28:42,603.81,19.41
2024-09-09 18:28:43,599.60,19.41
2024-09-09 18:28:44,601.28,19.41
2024-09-09 18:28:45,602.97,19.41
2024-09-09 18:28:46,597.91,19.41
2024-09-09 18:28:47,600.44,19.41
2024-09-09 18:28:48,596.23,19.41
2024-09-09 18:28:49,599.60,19.41
2024-09-09 18:28:50,599.60,19.41
2024-09-09 18:28:51,598.75,19.41
2024-09-09 18:28:52,593.70,19.41
2024-09-09 18:28:53,597.07,19.41
2024-09-09 18:28:54,592.02,19.41
2024-09-09 18:28:55,594.54,19.41
2024-09-09 18:28:56,596.23,19.41
2024-09-09 18:28:57,592.86,19.41
2024-09-09 18:28:58,592.86,19.41
2024-09-09 18:28:59,592.86,19.41
2024-09-09 18:29:00,593.70,19.41
2024-09-09 18:29:01,587.83,19.41
2024-09-09 18:29:02,589.50,19.41
2024-09-09 18:29:03,592.86,19.41
2024-09-09 18:29:04,592.86,19.41
2024-09-09 18:29:05,592.02,19.41
2024-09-09 18:29:06,590.34,19.41
2024-09-09 18:29:07,592.02,19.41
2024-09-09 18:29:08,588.66,19.41
2024-09-09 18:29:09,592.02,19.41
2024-09-09 18:29:10,588.66,19.41
2024-09-09 18:29:11,592.02,19.41
2024-09-09 18:29:12,591.18,19.41
2024-09-09 18:29:13,588.66,19.41
2024-09-09 18:29:14,591.18,19.41
2024-09-09 18:29:15,592.02,19.41
2024-09-09 18:29:16,589.50,19.41
2024-09-09 18:29:17,586.15,19.41
2024-09-09 18:29:18,589.50,19.41
2024-09-09 18:29:19,588.66,19.41
2024-09-09 18:29:20,588.66,19.41
2024-09-09 18:29:21,588.66,19.41
2024-09-09 18:29:22,588.66,19.41
2024-09-09 18:29:23,588.66,19.41
2024-09-09 18:29:24,582.80,19.41
2024-09-09 18:29:25,588.66,19.41
2024-09-09 18:29:26,588.66,19.41
2024-09-09 18:29:27,587.83,19.41
2024-09-09 18:29:28,587.83,19.41
2024-09-09 18:29:29,586.99,19.41
2024-09-09 18:29:30,585.31,19.41
2024-09-09 18:29:31,585.31,19.41
2024-09-09 18:29:32,586.15,19.41
2024-09-09 18:29:33,585.31,19.41
2024-09-09 18:29:34,583.64,19.41
2024-09-09 18:29:35,583.64,19.41
2024-09-09 18:29:36,581.13,19.41
2024-09-09 18:29:37,584.47,19.41
2024-09-09 18:29:38,583.64,19.41
2024-09-09 18:29:39,581.96,19.41
2024-09-09 18:29:40,582.80,19.41
2024-09-09 18:29:41,581.96,19.41
2024-09-09 18:29:42,581.96,19.41
2024-09-09 18:29:43,581.96,19.41
2024-09-09 18:29:44,580.29,19.41
2024-09-09 18:29:45,577.79,19.41
2024-09-09 18:29:46,582.80,19.41
2024-09-09 18:29:47,581.96,19.41
2024-09-09 18:29:48,581.96,19.41
2024-09-09 18:29:49,581.96,19.41
2024-09-09 18:29:50,581.13,19.41
2024-09-09 18:29:51,578.62,19.41
2024-09-09 18:29:52,580.29,19.41
2024-09-09 18:29:53,580.29,19.41
2024-09-09 18:29:54,576.95,19.41
2024-09-09 18:29:55,580.29,19.41
2024-09-09 18:29:56,576.12,19.41
2024-09-09 18:29:57,578.62,19.41
2024-09-09 18:29:58,554.54,19.31
2024-09-09 18:29:59,554.54,19.16
2024-09-09 18:30:00,547.13,19.07
2024-09-09 18:30:01,520.97,18.67
2024-09-09 18:30:02,496.74,17.88
2024-09-09 18:30:03,458.58,16.89
2024-09-09 18:30:04,396.63,15.28
2024-09-09 18:30:05,327.20,13.34
2024-09-09 18:30:06,253.55,11.27
2024-09-09 18:30:07,113.36,7.46
2024-09-09 18:30:08,47.74,3.16
2024-09-09 18:30:09,45.36,3.16
2024-09-09 18:30:10,45.95,3.16
2024-09-09 18:30:11,44.76,3.16
2024-09-09 18:30:12,43.58,3.16
2024-09-09 18:30:13,43.58,3.16
2024-09-09 18:30:14,42.39,3.16
2024-09-09 18:30:15,41.80,3.16
2024-09-09 18:30:16,42.39,3.16
2024-09-09 18:30:17,42.39,3.16
