time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-31 12:30:41,150.68,1.49
2024-08-31 12:30:42,177.75,3.10
2024-08-31 12:30:43,113.34,4.69
2024-08-31 12:30:44,145.19,6.27
2024-08-31 12:30:45,177.05,7.83
2024-08-31 12:30:46,35.25,9.16
2024-08-31 12:30:47,65.28,10.74
2024-08-31 12:30:48,57.55,12.31
2024-08-31 12:30:49,88.11,13.85
2024-08-31 12:30:50,94.04,15.38
2024-08-31 12:30:51,99.34,16.84
2024-08-31 12:30:52,116.69,18.33
2024-08-31 12:30:53,125.45,19.75
2024-08-31 12:30:54,136.99,21.21
2024-08-31 12:30:55,150.68,22.60
2024-08-31 12:30:56,171.46,23.92
2024-08-31 12:30:57,200.32,25.28
2024-08-31 12:30:58,223.95,26.62
2024-08-31 12:30:59,247.20,27.90
2024-08-31 12:31:00,277.46,29.16
2024-08-31 12:31:01,300.70,30.37
2024-08-31 12:31:02,325.79,31.55
2024-08-31 12:31:03,359.00,32.77
2024-08-31 12:31:04,384.10,33.89
2024-08-31 12:31:05,409.53,34.95
2024-08-31 12:31:06,437.72,36.03
2024-08-31 12:31:07,460.56,37.03
2024-08-31 12:31:08,481.99,37.81
2024-08-31 12:31:09,504.47,38.62
2024-08-31 12:31:10,520.44,39.38
2024-08-31 12:31:11,553.57,40.14
2024-08-31 12:31:12,567.31,40.89
2024-08-31 12:31:13,594.15,41.63
2024-08-31 12:31:14,615.15,42.36
2024-08-31 12:31:15,629.25,43.05
2024-08-31 12:31:16,611.64,43.05
2024-08-31 12:31:17,613.39,43.05
2024-08-31 12:31:18,609.01,43.05
2024-08-31 12:31:19,612.52,43.05
2024-08-31 12:31:20,613.39,43.05
2024-08-31 12:31:21,612.52,43.05
2024-08-31 12:31:22,610.76,43.05
2024-08-31 12:31:23,609.01,43.05
2024-08-31 12:31:24,609.88,43.05
2024-08-31 12:31:25,610.76,43.05
2024-08-31 12:31:26,606.38,43.05
2024-08-31 12:31:27,609.01,43.05
2024-08-31 12:31:28,605.50,43.05
2024-08-31 12:31:29,607.26,43.05
2024-08-31 12:31:30,604.63,43.05
2024-08-31 12:31:31,606.38,43.05
2024-08-31 12:31:32,609.01,43.05
2024-08-31 12:31:33,609.01,43.05
2024-08-31 12:31:34,608.13,43.05
2024-08-31 12:31:35,604.63,43.05
2024-08-31 12:31:36,609.01,43.05
2024-08-31 12:31:37,605.50,43.05
2024-08-31 12:31:38,605.50,43.05
2024-08-31 12:31:39,609.01,43.05
2024-08-31 12:31:40,604.63,43.05
2024-08-31 12:31:41,607.26,43.05
2024-08-31 12:31:42,602.88,43.05
2024-08-31 12:31:43,603.75,43.05
2024-08-31 12:31:44,607.26,43.05
2024-08-31 12:31:45,607.26,43.05
2024-08-31 12:31:46,606.38,43.05
2024-08-31 12:31:47,607.26,43.05
2024-08-31 12:31:48,606.38,43.05
2024-08-31 12:31:49,605.50,43.05
2024-08-31 12:31:50,604.63,43.05
2024-08-31 12:31:51,606.38,43.05
2024-08-31 12:31:52,604.63,43.05
2024-08-31 12:31:53,604.63,43.05
2024-08-31 12:31:54,606.38,43.05
2024-08-31 12:31:55,604.63,43.05
2024-08-31 12:31:56,601.13,43.05
2024-08-31 12:31:57,604.63,43.05
2024-08-31 12:31:58,603.75,43.05
2024-08-31 12:31:59,604.63,43.05
2024-08-31 12:32:00,604.63,43.05
2024-08-31 12:32:01,604.63,43.05
2024-08-31 12:32:02,603.75,43.05
2024-08-31 12:32:03,605.50,43.05
2024-08-31 12:32:04,604.63,43.05
2024-08-31 12:32:05,601.13,43.05
2024-08-31 12:32:06,604.63,43.05
2024-08-31 12:32:07,602.01,43.05
2024-08-31 12:32:08,604.63,43.05
2024-08-31 12:32:09,604.63,43.05
2024-08-31 12:32:10,602.01,43.05
2024-08-31 12:32:11,600.26,43.05
2024-08-31 12:32:12,604.63,43.05
2024-08-31 12:32:13,599.39,43.05
2024-08-31 12:32:14,600.26,43.05
2024-08-31 12:32:15,599.39,43.05
2024-08-31 12:32:16,601.13,43.05
2024-08-31 12:32:17,601.13,43.05
2024-08-31 12:32:18,599.39,43.05
2024-08-31 12:32:19,602.88,43.05
2024-08-31 12:32:20,601.13,43.05
2024-08-31 12:32:21,597.64,43.05
2024-08-31 12:32:22,598.51,43.05
2024-08-31 12:32:23,592.41,43.05
