time,3072（YDC1200-200型kN）力值曲线,3072（YDC1200-200型kN）位移曲线
2024-09-09 23:05:21,128.45,1.60
2024-09-09 23:05:22,156.73,3.27
2024-09-09 23:05:23,184.81,4.91
2024-09-09 23:05:24,213.37,6.54
2024-09-09 23:05:25,240.17,8.15
2024-09-09 23:05:26,273.49,9.74
2024-09-09 23:05:27,304.33,11.27
2024-09-09 23:05:28,339.63,12.77
2024-09-09 23:05:29,373.17,14.21
2024-09-09 23:05:30,397.47,15.68
2024-09-09 23:05:31,434.47,17.09
2024-09-09 23:05:32,462.02,18.48
2024-09-09 23:05:33,493.33,19.80
2024-09-09 23:05:34,525.07,21.16
2024-09-09 23:05:35,558.13,22.45
2024-09-09 23:05:36,588.11,23.50
2024-09-09 23:05:37,567.79,24.58
2024-09-09 23:05:38,650.08,25.70
2024-09-09 23:05:39,663.76,26.62
2024-09-09 23:05:40,692.25,27.54
2024-09-09 23:05:41,650.08,27.72
2024-09-09 23:05:42,645.54,27.72
2024-09-09 23:05:43,643.73,27.72
2024-09-09 23:05:44,643.73,27.72
2024-09-09 23:05:45,643.73,27.72
2024-09-09 23:05:46,637.38,27.72
2024-09-09 23:05:47,641.01,27.72
2024-09-09 23:05:48,636.48,27.72
2024-09-09 23:05:49,637.38,27.72
2024-09-09 23:05:50,638.29,27.72
2024-09-09 23:05:51,636.48,27.72
2024-09-09 23:05:52,631.06,27.72
2024-09-09 23:05:53,634.67,27.72
2024-09-09 23:05:54,636.48,27.72
2024-09-09 23:05:55,633.77,27.72
2024-09-09 23:05:56,632.86,27.72
2024-09-09 23:05:57,628.35,27.72
2024-09-09 23:05:58,630.16,27.72
2024-09-09 23:05:59,631.06,27.72
2024-09-09 23:06:00,628.35,27.72
2024-09-09 23:06:01,622.05,27.72
2024-09-09 23:06:02,629.25,27.72
2024-09-09 23:06:03,630.16,27.72
2024-09-09 23:06:04,628.35,27.72
2024-09-09 23:06:05,629.25,27.72
2024-09-09 23:06:06,628.35,27.72
2024-09-09 23:06:07,628.35,27.72
2024-09-09 23:06:08,623.85,27.72
2024-09-09 23:06:09,624.75,27.72
2024-09-09 23:06:10,621.15,27.72
2024-09-09 23:06:11,623.85,27.72
2024-09-09 23:06:12,622.05,27.72
2024-09-09 23:06:13,622.95,27.72
2024-09-09 23:06:14,620.25,27.72
2024-09-09 23:06:15,623.85,27.72
2024-09-09 23:06:16,622.95,27.72
2024-09-09 23:06:17,623.85,27.72
2024-09-09 23:06:18,619.35,27.72
2024-09-09 23:06:19,623.85,27.72
2024-09-09 23:06:20,559.01,27.58
2024-09-09 23:06:21,136.88,22.50
2024-09-09 23:06:22,-67.86,12.77
2024-09-09 23:06:23,-72.08,12.77
2024-09-09 23:06:24,-75.08,12.77
2024-09-09 23:06:25,-77.48,12.77
2024-09-09 23:06:26,-78.08,12.77
2024-09-09 23:06:27,-78.68,12.77
2024-09-09 23:06:28,-80.47,12.77
2024-09-09 23:06:29,-81.66,12.77
2024-09-09 23:06:30,-82.26,12.77
2024-09-09 23:06:31,-82.26,12.77
