time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-09-01 17:07:48,236.88,1.04
2024-09-01 17:07:49,268.29,2.22
2024-09-01 17:07:50,295.32,3.32
2024-09-01 17:07:51,316.99,4.37
2024-09-01 17:07:52,346.33,5.40
2024-09-01 17:07:53,376.93,6.38
2024-09-01 17:07:54,399.67,7.35
2024-09-01 17:07:55,421.93,8.26
2024-09-01 17:07:56,449.94,9.16
2024-09-01 17:07:57,479.95,10.06
2024-09-01 17:07:58,499.95,10.90
2024-09-01 17:07:59,527.47,11.73
2024-09-01 17:08:00,555.37,12.56
2024-09-01 17:08:01,578.62,13.34
2024-09-01 17:08:02,602.97,14.11
2024-09-01 17:08:03,626.74,14.82
2024-09-01 17:08:04,616.52,14.92
2024-09-01 17:08:05,613.12,14.92
2024-09-01 17:08:06,611.43,14.92
2024-09-01 17:08:07,606.35,14.87
2024-09-01 17:08:08,601.28,14.87
2024-09-01 17:08:09,602.13,14.87
2024-09-01 17:08:10,596.23,14.87
2024-09-01 17:08:11,599.60,14.87
2024-09-01 17:08:12,599.60,14.87
2024-09-01 17:08:13,597.91,14.87
2024-09-01 17:08:14,597.07,14.87
2024-09-01 17:08:15,594.54,14.87
2024-09-01 17:08:16,595.38,14.87
2024-09-01 17:08:17,595.38,14.87
2024-09-01 17:08:18,593.70,14.87
2024-09-01 17:08:19,593.70,14.87
2024-09-01 17:08:20,588.66,14.87
2024-09-01 17:08:21,592.86,14.87
2024-09-01 17:08:22,592.02,14.87
2024-09-01 17:08:23,587.83,14.87
2024-09-01 17:08:24,590.34,14.87
2024-09-01 17:08:25,589.50,14.87
2024-09-01 17:08:26,586.15,14.87
2024-09-01 17:08:27,588.66,14.87
2024-09-01 17:08:28,588.66,14.87
2024-09-01 17:08:29,591.18,14.87
2024-09-01 17:08:30,589.50,14.87
2024-09-01 17:08:31,588.66,14.87
2024-09-01 17:08:32,583.64,14.87
2024-09-01 17:08:33,588.66,14.87
2024-09-01 17:08:34,586.99,14.82
2024-09-01 17:08:35,587.83,14.82
2024-09-01 17:08:36,581.96,14.82
2024-09-01 17:08:37,586.15,14.82
2024-09-01 17:08:38,580.29,14.82
2024-09-01 17:08:39,582.80,14.82
2024-09-01 17:08:40,581.96,14.82
2024-09-01 17:08:41,581.13,14.82
2024-09-01 17:08:42,584.47,14.82
2024-09-01 17:08:43,584.47,14.82
2024-09-01 17:08:44,583.64,14.82
2024-09-01 17:08:45,583.64,14.82
2024-09-01 17:08:46,581.96,14.82
2024-09-01 17:08:47,582.80,14.82
2024-09-01 17:08:48,581.96,14.82
2024-09-01 17:08:49,581.13,14.82
2024-09-01 17:08:50,582.80,14.82
2024-09-01 17:08:51,577.79,14.82
2024-09-01 17:08:52,580.29,14.82
2024-09-01 17:08:53,581.13,14.82
2024-09-01 17:08:54,579.46,14.82
2024-09-01 17:08:55,575.28,14.82
2024-09-01 17:08:56,578.62,14.82
2024-09-01 17:08:57,578.62,14.82
2024-09-01 17:08:58,577.79,14.82
2024-09-01 17:08:59,578.62,14.82
2024-09-01 17:09:00,585.31,14.82
2024-09-01 17:09:01,580.29,14.82
2024-09-01 17:09:02,580.29,14.82
2024-09-01 17:09:03,578.62,14.82
2024-09-01 17:09:04,578.62,14.82
2024-09-01 17:09:05,581.96,14.82
2024-09-01 17:09:06,578.62,14.82
2024-09-01 17:09:07,530.74,14.41
2024-09-01 17:09:08,361.94,12.31
2024-09-01 17:09:09,196.69,9.69
2024-09-01 17:09:10,92.11,7.13
2024-09-01 17:09:11,49.53,4.64
2024-09-01 17:09:12,47.74,4.64
2024-09-01 17:09:13,46.55,4.64
2024-09-01 17:09:14,45.36,4.64
2024-09-01 17:09:15,45.36,4.64
2024-09-01 17:09:16,44.76,4.64
2024-09-01 17:09:17,42.98,4.64
2024-09-01 17:09:18,41.80,4.64
2024-09-01 17:09:19,41.20,4.64
2024-09-01 17:09:20,41.80,4.64
