time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-08-31 09:07:17,216.99,1.71
2024-08-31 09:07:18,257.75,3.49
2024-08-31 09:07:19,300.35,5.19
2024-08-31 09:07:20,341.15,6.81
2024-08-31 09:07:21,383.73,8.42
2024-08-31 09:07:22,427.34,9.90
2024-08-31 09:07:23,472.01,11.32
2024-08-31 09:07:24,512.86,12.67
2024-08-31 09:07:25,554.54,14.00
2024-08-31 09:07:26,596.23,15.28
2024-08-31 09:07:27,631.86,16.49
2024-08-31 09:07:28,633.57,17.09
2024-08-31 09:07:29,629.30,17.09
2024-08-31 09:07:30,622.47,17.09
2024-08-31 09:07:31,625.03,17.09
2024-08-31 09:07:32,623.33,17.09
2024-08-31 09:07:33,623.33,17.09
2024-08-31 09:07:34,616.52,17.09
2024-08-31 09:07:35,620.77,17.09
2024-08-31 09:07:36,619.07,17.09
2024-08-31 09:07:37,619.92,17.09
2024-08-31 09:07:38,615.67,17.09
2024-08-31 09:07:39,617.37,17.09
2024-08-31 09:07:40,612.28,17.09
2024-08-31 09:07:41,615.67,17.09
2024-08-31 09:07:42,614.82,17.09
2024-08-31 09:07:43,609.73,17.09
2024-08-31 09:07:44,612.28,17.09
2024-08-31 09:07:45,613.97,17.09
2024-08-31 09:07:46,613.12,17.09
2024-08-31 09:07:47,613.12,17.09
2024-08-31 09:07:48,613.12,17.09
2024-08-31 09:07:49,612.28,17.09
2024-08-31 09:07:50,613.12,17.09
2024-08-31 09:07:51,609.73,17.09
2024-08-31 09:07:52,608.89,17.09
2024-08-31 09:07:53,609.73,17.09
2024-08-31 09:07:54,608.89,17.09
2024-08-31 09:07:55,607.20,17.09
2024-08-31 09:07:56,610.58,17.09
2024-08-31 09:07:57,609.73,17.09
2024-08-31 09:07:58,610.58,17.09
2024-08-31 09:07:59,606.35,17.09
2024-08-31 09:08:00,609.73,17.09
2024-08-31 09:08:01,608.89,17.09
2024-08-31 09:08:02,608.04,17.09
2024-08-31 09:08:03,608.89,17.09
2024-08-31 09:08:04,607.20,17.09
2024-08-31 09:08:05,606.35,17.09
2024-08-31 09:08:06,606.35,17.09
2024-08-31 09:08:07,608.89,17.09
2024-08-31 09:08:08,606.35,17.09
2024-08-31 09:08:09,607.20,17.09
2024-08-31 09:08:10,606.35,17.09
2024-08-31 09:08:11,607.20,17.09
2024-08-31 09:08:12,605.50,17.09
2024-08-31 09:08:13,608.04,17.09
2024-08-31 09:08:14,604.66,17.09
2024-08-31 09:08:15,607.20,17.09
2024-08-31 09:08:16,603.81,17.09
2024-08-31 09:08:17,605.50,17.09
2024-08-31 09:08:18,603.81,17.09
2024-08-31 09:08:19,606.35,17.09
2024-08-31 09:08:20,606.35,17.09
2024-08-31 09:08:21,603.81,17.09
2024-08-31 09:08:22,604.66,17.09
2024-08-31 09:08:23,603.81,17.09
2024-08-31 09:08:24,605.50,17.09
2024-08-31 09:08:25,605.50,17.09
2024-08-31 09:08:26,603.81,17.09
2024-08-31 09:08:27,604.66,17.09
2024-08-31 09:08:28,603.81,17.09
2024-08-31 09:08:29,602.13,17.09
2024-08-31 09:08:30,604.66,17.09
2024-08-31 09:08:31,599.60,17.09
2024-08-31 09:08:32,602.97,17.09
2024-08-31 09:08:33,592.86,17.04
2024-08-31 09:08:34,512.05,15.63
2024-08-31 09:08:35,338.21,11.47
2024-08-31 09:08:36,118.41,6.22
2024-08-31 09:08:37,42.39,3.65
2024-08-31 09:08:38,42.39,3.65
2024-08-31 09:08:39,42.39,3.65
2024-08-31 09:08:40,42.39,3.65
2024-08-31 09:08:41,42.39,3.65
2024-08-31 09:08:42,42.39,3.65
2024-08-31 09:08:43,42.39,3.65
2024-08-31 09:08:44,42.39,3.65
2024-08-31 09:08:45,41.80,3.65
2024-08-31 09:08:46,41.20,3.65
