time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 19:59:33,259.61,0.99
2024-08-30 19:59:34,293.36,2.10
2024-08-30 19:59:35,310.86,3.16
2024-08-30 19:59:36,313.79,4.26
2024-08-30 19:59:37,334.49,5.29
2024-08-30 19:59:38,371.30,6.33
2024-08-30 19:59:39,391.92,7.30
2024-08-30 19:59:40,401.93,8.26
2024-08-30 19:59:41,417.44,9.21
2024-08-30 19:59:42,456.77,10.17
2024-08-30 19:59:43,471.13,11.06
2024-08-30 19:59:44,472.73,11.94
2024-08-30 19:59:45,501.78,12.82
2024-08-30 19:59:46,541.99,13.70
2024-08-30 19:59:47,541.16,14.51
2024-08-30 19:59:48,562.80,15.33
2024-08-30 19:59:49,595.67,16.13
2024-08-30 19:59:50,605.03,16.89
2024-08-30 19:59:51,610.15,17.38
2024-08-30 19:59:52,607.59,17.38
2024-08-30 19:59:53,606.74,17.38
2024-08-30 19:59:54,602.47,17.38
2024-08-30 19:59:55,603.33,17.38
2024-08-30 19:59:56,600.77,17.38
2024-08-30 19:59:57,600.77,17.38
2024-08-30 19:59:58,596.52,17.38
2024-08-30 19:59:59,600.77,17.38
2024-08-30 20:00:00,599.92,17.38
2024-08-30 20:00:01,598.22,17.38
2024-08-30 20:00:02,598.22,17.38
2024-08-30 20:00:03,593.12,17.38
2024-08-30 20:00:04,595.67,17.38
2024-08-30 20:00:05,595.67,17.38
2024-08-30 20:00:06,596.52,17.38
2024-08-30 20:00:07,595.67,17.38
2024-08-30 20:00:08,596.52,17.38
2024-08-30 20:00:09,594.82,17.38
2024-08-30 20:00:10,593.97,17.38
2024-08-30 20:00:11,595.67,17.38
2024-08-30 20:00:12,593.12,17.38
2024-08-30 20:00:13,588.89,17.38
2024-08-30 20:00:14,588.89,17.38
2024-08-30 20:00:15,593.12,17.38
2024-08-30 20:00:16,593.12,17.38
2024-08-30 20:00:17,593.12,17.38
2024-08-30 20:00:18,591.43,17.38
2024-08-30 20:00:19,588.04,17.38
2024-08-30 20:00:20,591.43,17.38
2024-08-30 20:00:21,586.35,17.38
2024-08-30 20:00:22,592.28,17.38
2024-08-30 20:00:23,591.43,17.38
2024-08-30 20:00:24,591.43,17.38
2024-08-30 20:00:25,586.35,17.38
2024-08-30 20:00:26,590.58,17.38
2024-08-30 20:00:27,588.89,17.38
2024-08-30 20:00:28,587.20,17.38
2024-08-30 20:00:29,589.73,17.38
2024-08-30 20:00:30,589.73,17.38
2024-08-30 20:00:31,584.66,17.38
2024-08-30 20:00:32,588.89,17.38
2024-08-30 20:00:33,588.89,17.38
2024-08-30 20:00:34,589.73,17.38
2024-08-30 20:00:35,588.04,17.38
2024-08-30 20:00:36,588.89,17.38
2024-08-30 20:00:37,587.20,17.38
2024-08-30 20:00:38,588.04,17.38
2024-08-30 20:00:39,588.04,17.38
2024-08-30 20:00:40,586.35,17.38
2024-08-30 20:00:41,587.20,17.38
2024-08-30 20:00:42,585.50,17.38
2024-08-30 20:00:43,587.20,17.38
2024-08-30 20:00:44,588.04,17.38
2024-08-30 20:00:45,587.20,17.38
2024-08-30 20:00:46,586.35,17.38
2024-08-30 20:00:47,586.35,17.38
2024-08-30 20:00:48,587.20,17.38
2024-08-30 20:00:49,587.20,17.38
2024-08-30 20:00:50,586.35,17.38
2024-08-30 20:00:51,583.81,17.38
2024-08-30 20:00:52,583.81,17.38
2024-08-30 20:00:53,586.35,17.38
2024-08-30 20:00:54,584.66,17.38
2024-08-30 20:00:55,583.81,17.38
2024-08-30 20:00:56,585.50,17.38
2024-08-30 20:00:57,585.50,17.38
2024-08-30 20:00:58,586.35,17.38
2024-08-30 20:00:59,583.81,17.38
2024-08-30 20:01:00,585.50,17.38
2024-08-30 20:01:01,585.50,17.38
2024-08-30 20:01:02,584.66,17.38
2024-08-30 20:01:03,584.66,17.38
2024-08-30 20:01:04,584.66,17.38
2024-08-30 20:01:05,585.50,17.38
2024-08-30 20:01:06,584.66,17.38
2024-08-30 20:01:07,583.81,17.38
2024-08-30 20:01:08,584.66,17.38
2024-08-30 20:01:09,581.28,17.38
2024-08-30 20:01:10,584.66,17.38
2024-08-30 20:01:11,581.28,17.38
2024-08-30 20:01:12,582.13,17.38
2024-08-30 20:01:13,584.66,17.38
2024-08-30 20:01:14,584.66,17.38
2024-08-30 20:01:15,583.81,17.38
2024-08-30 20:01:16,583.81,17.38
2024-08-30 20:01:17,583.81,17.38
2024-08-30 20:01:18,582.13,17.38
2024-08-30 20:01:19,253.94,13.65
2024-08-30 20:01:20,27.14,8.42
2024-08-30 20:01:21,25.36,8.42
2024-08-30 20:01:22,24.76,8.42
2024-08-30 20:01:23,24.76,8.42
2024-08-30 20:01:24,24.17,8.42
2024-08-30 20:01:25,24.76,8.42
2024-08-30 20:01:26,24.17,8.42
2024-08-30 20:01:27,23.58,8.42
2024-08-30 20:01:28,24.76,8.42
2024-08-30 20:01:29,24.76,8.42
