time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-08-31 04:24:16,198.71,1.71
2024-08-31 04:24:17,225.19,3.54
2024-08-31 04:24:18,252.16,5.29
2024-08-31 04:24:19,283.88,7.03
2024-08-31 04:24:20,319.90,8.68
2024-08-31 04:24:21,352.26,10.27
2024-08-31 04:24:22,383.73,11.79
2024-08-31 04:24:23,425.02,13.29
2024-08-31 04:24:24,460.15,14.72
2024-08-31 04:24:25,498.34,16.08
2024-08-31 04:24:26,537.28,17.38
2024-08-31 04:24:27,574.45,18.67
2024-08-31 04:24:28,612.28,19.90
2024-08-31 04:24:29,651.62,21.06
2024-08-31 04:24:30,674.15,22.22
2024-08-31 04:24:31,656.80,22.26
2024-08-31 04:24:32,653.34,22.26
2024-08-31 04:24:33,652.48,22.26
2024-08-31 04:24:34,647.31,22.26
2024-08-31 04:24:35,651.62,22.26
2024-08-31 04:24:36,649.89,22.26
2024-08-31 04:24:37,649.03,22.26
2024-08-31 04:24:38,643.01,22.26
2024-08-31 04:24:39,643.87,22.26
2024-08-31 04:24:40,641.29,22.26
2024-08-31 04:24:41,645.59,22.26
2024-08-31 04:24:42,645.59,22.26
2024-08-31 04:24:43,645.59,22.26
2024-08-31 04:24:44,644.73,22.26
2024-08-31 04:24:45,644.73,22.26
2024-08-31 04:24:46,642.15,22.26
2024-08-31 04:24:47,640.43,22.26
2024-08-31 04:24:48,638.71,22.26
2024-08-31 04:24:49,642.15,22.26
2024-08-31 04:24:50,642.15,22.26
2024-08-31 04:24:51,642.15,22.26
2024-08-31 04:24:52,640.43,22.26
2024-08-31 04:24:53,641.29,22.26
2024-08-31 04:24:54,637.86,22.26
2024-08-31 04:24:55,640.43,22.26
2024-08-31 04:24:56,638.71,22.26
2024-08-31 04:24:57,637.86,22.26
2024-08-31 04:24:58,634.43,22.26
2024-08-31 04:24:59,638.71,22.26
2024-08-31 04:25:00,637.86,22.26
2024-08-31 04:25:01,634.43,22.26
2024-08-31 04:25:02,637.86,22.26
2024-08-31 04:25:03,637.86,22.26
2024-08-31 04:25:04,633.57,22.26
2024-08-31 04:25:05,637.86,22.26
2024-08-31 04:25:06,637.00,22.26
2024-08-31 04:25:07,635.29,22.26
2024-08-31 04:25:08,633.57,22.26
2024-08-31 04:25:09,634.43,22.26
2024-08-31 04:25:10,633.57,22.26
2024-08-31 04:25:11,635.29,22.26
2024-08-31 04:25:12,635.29,22.26
2024-08-31 04:25:13,635.29,22.26
2024-08-31 04:25:14,635.29,22.26
2024-08-31 04:25:15,634.43,22.26
2024-08-31 04:25:16,634.43,22.26
2024-08-31 04:25:17,634.43,22.26
2024-08-31 04:25:18,627.59,22.26
2024-08-31 04:25:19,634.43,22.26
2024-08-31 04:25:20,634.43,22.26
2024-08-31 04:25:21,630.15,22.26
2024-08-31 04:25:22,633.57,22.26
2024-08-31 04:25:23,634.43,22.26
2024-08-31 04:25:24,627.59,22.26
2024-08-31 04:25:25,631.01,22.26
2024-08-31 04:25:26,632.72,22.26
2024-08-31 04:25:27,631.86,22.26
2024-08-31 04:25:28,631.86,22.26
2024-08-31 04:25:29,627.59,22.26
2024-08-31 04:25:30,628.44,22.26
2024-08-31 04:25:31,626.74,22.26
2024-08-31 04:25:32,631.86,22.26
2024-08-31 04:25:33,629.30,22.26
2024-08-31 04:25:34,626.74,22.26
2024-08-31 04:25:35,631.86,22.26
2024-08-31 04:25:36,631.01,22.26
2024-08-31 04:25:37,630.15,22.26
2024-08-31 04:25:38,627.59,22.26
2024-08-31 04:25:39,631.01,22.26
2024-08-31 04:25:40,631.01,22.26
2024-08-31 04:25:41,631.01,22.26
2024-08-31 04:25:42,626.74,22.26
2024-08-31 04:25:43,628.44,22.26
2024-08-31 04:25:44,630.15,22.26
2024-08-31 04:25:45,628.44,22.26
2024-08-31 04:25:46,630.15,22.26
2024-08-31 04:25:47,631.01,22.26
2024-08-31 04:25:48,631.01,22.26
2024-08-31 04:25:49,628.44,22.26
2024-08-31 04:25:50,631.01,22.26
2024-08-31 04:25:51,629.30,22.26
2024-08-31 04:25:52,631.01,22.26
2024-08-31 04:25:53,625.88,22.26
2024-08-31 04:25:54,631.01,22.26
2024-08-31 04:25:55,625.88,22.26
2024-08-31 04:25:56,625.03,22.26
2024-08-31 04:25:57,629.30,22.26
2024-08-31 04:25:58,626.74,22.26
2024-08-31 04:25:59,624.18,22.26
2024-08-31 04:26:00,630.15,22.26
2024-08-31 04:26:01,629.30,22.26
2024-08-31 04:26:02,630.15,22.26
2024-08-31 04:26:03,627.59,22.26
2024-08-31 04:26:04,630.15,22.26
2024-08-31 04:26:05,625.88,22.26
2024-08-31 04:26:06,629.30,22.26
2024-08-31 04:26:07,630.15,22.26
2024-08-31 04:26:08,631.01,22.26
2024-08-31 04:26:09,628.44,22.26
2024-08-31 04:26:10,625.88,22.26
2024-08-31 04:26:11,627.59,22.26
2024-08-31 04:26:12,626.74,22.26
2024-08-31 04:26:13,628.44,22.26
2024-08-31 04:26:14,631.01,22.26
2024-08-31 04:26:15,630.15,22.26
2024-08-31 04:26:16,631.01,22.26
2024-08-31 04:26:17,625.88,22.26
2024-08-31 04:26:18,630.15,22.26
2024-08-31 04:26:19,625.88,22.26
2024-08-31 04:26:20,628.44,22.26
2024-08-31 04:26:21,629.30,22.26
2024-08-31 04:26:22,630.15,22.26
2024-08-31 04:26:23,629.30,22.26
2024-08-31 04:26:24,627.59,22.26
2024-08-31 04:26:25,627.59,22.26
2024-08-31 04:26:26,629.30,22.26
2024-08-31 04:26:27,629.30,22.26
2024-08-31 04:26:28,625.88,22.26
2024-08-31 04:26:29,629.30,22.26
2024-08-31 04:26:30,627.59,22.26
2024-08-31 04:26:31,628.44,22.26
2024-08-31 04:26:32,628.44,22.26
2024-08-31 04:26:33,625.88,22.26
2024-08-31 04:26:34,627.59,22.26
2024-08-31 04:26:35,627.59,22.26
2024-08-31 04:26:36,625.03,22.26
2024-08-31 04:26:37,627.59,22.26
2024-08-31 04:26:38,628.44,22.26
2024-08-31 04:26:39,627.59,22.26
