time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-08-30 11:56:36,216.31,1.66
2024-08-30 11:56:37,254.95,3.38
2024-08-30 11:56:38,292.45,5.02
2024-08-30 11:56:39,330.13,6.60
2024-08-30 11:56:40,367.92,8.10
2024-08-30 11:56:41,405.02,9.48
2024-08-30 11:56:42,442.90,10.80
2024-08-30 11:56:43,480.75,12.10
2024-08-30 11:56:44,513.67,13.29
2024-08-30 11:56:45,552.89,14.46
2024-08-30 11:56:46,586.15,15.53
2024-08-30 11:56:47,623.33,16.59
2024-08-30 11:56:48,634.43,17.43
2024-08-30 11:56:49,635.29,17.43
2024-08-30 11:56:50,631.86,17.43
2024-08-30 11:56:51,633.57,17.43
2024-08-30 11:56:52,632.72,17.43
2024-08-30 11:56:53,631.86,17.43
2024-08-30 11:56:54,631.01,17.43
2024-08-30 11:56:55,627.59,17.43
2024-08-30 11:56:56,631.86,17.43
2024-08-30 11:56:57,624.18,17.43
2024-08-30 11:56:58,630.15,17.43
2024-08-30 11:56:59,630.15,17.43
2024-08-30 11:57:00,629.30,17.43
2024-08-30 11:57:01,628.44,17.43
2024-08-30 11:57:02,622.47,17.43
2024-08-30 11:57:03,629.30,17.43
2024-08-30 11:57:04,628.44,17.43
2024-08-30 11:57:05,629.30,17.43
2024-08-30 11:57:06,629.30,17.43
2024-08-30 11:57:07,626.74,17.43
2024-08-30 11:57:08,627.59,17.43
2024-08-30 11:57:09,622.47,17.43
2024-08-30 11:57:10,621.62,17.43
2024-08-30 11:57:11,627.59,17.43
2024-08-30 11:57:12,627.59,17.43
2024-08-30 11:57:13,627.59,17.43
2024-08-30 11:57:14,625.88,17.43
2024-08-30 11:57:15,622.47,17.43
2024-08-30 11:57:16,627.59,17.43
2024-08-30 11:57:17,625.88,17.43
2024-08-30 11:57:18,626.74,17.43
2024-08-30 11:57:19,627.59,17.43
2024-08-30 11:57:20,627.59,17.43
2024-08-30 11:57:21,627.59,17.43
2024-08-30 11:57:22,625.88,17.43
2024-08-30 11:57:23,624.18,17.43
2024-08-30 11:57:24,626.74,17.43
2024-08-30 11:57:25,625.03,17.43
2024-08-30 11:57:26,625.03,17.43
2024-08-30 11:57:27,626.74,17.43
2024-08-30 11:57:28,625.03,17.43
2024-08-30 11:57:29,627.59,17.43
2024-08-30 11:57:30,623.33,17.43
2024-08-30 11:57:31,627.59,17.43
2024-08-30 11:57:32,620.77,17.43
2024-08-30 11:57:33,625.88,17.43
2024-08-30 11:57:34,620.77,17.43
2024-08-30 11:57:35,626.74,17.43
2024-08-30 11:57:36,626.74,17.43
2024-08-30 11:57:37,626.74,17.43
2024-08-30 11:57:38,621.62,17.43
2024-08-30 11:57:39,625.88,17.43
2024-08-30 11:57:40,621.62,17.43
2024-08-30 11:57:41,620.77,17.43
2024-08-30 11:57:42,622.47,17.43
2024-08-30 11:57:43,624.18,17.43
2024-08-30 11:57:44,625.03,17.43
2024-08-30 11:57:45,624.18,17.43
2024-08-30 11:57:46,625.88,17.43
2024-08-30 11:57:47,623.33,17.43
2024-08-30 11:57:48,624.18,17.43
2024-08-30 11:57:49,625.03,17.43
2024-08-30 11:57:50,624.18,17.43
2024-08-30 11:57:51,626.74,17.43
2024-08-30 11:57:52,626.74,17.43
2024-08-30 11:57:53,623.33,17.43
2024-08-30 11:57:54,625.88,17.43
2024-08-30 11:57:55,620.77,17.43
2024-08-30 11:57:56,620.77,17.43
2024-08-30 11:57:57,625.88,17.43
2024-08-30 11:57:58,626.74,17.43
2024-08-30 11:57:59,625.03,17.43
