time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 09:53:12,212.06,1.66
2024-08-31 09:53:13,240.55,3.43
2024-08-31 09:53:14,266.73,5.13
2024-08-31 09:53:15,292.63,6.81
2024-08-31 09:53:16,317.47,8.47
2024-08-31 09:53:17,344.18,10.11
2024-08-31 09:53:18,372.06,11.68
2024-08-31 09:53:19,408.12,13.23
2024-08-31 09:53:20,437.00,14.72
2024-08-31 09:53:21,467.13,16.18
2024-08-31 09:53:22,500.15,17.63
2024-08-31 09:53:23,531.24,19.02
2024-08-31 09:53:24,565.31,20.38
2024-08-31 09:53:25,597.37,21.74
2024-08-31 09:53:26,629.03,22.98
2024-08-31 09:53:27,644.59,23.78
2024-08-31 09:53:28,635.07,23.78
2024-08-31 09:53:29,632.48,23.78
2024-08-31 09:53:30,625.59,23.78
2024-08-31 09:53:31,631.62,23.78
2024-08-31 09:53:32,631.62,23.78
2024-08-31 09:53:33,629.03,23.78
2024-08-31 09:53:34,629.03,23.78
2024-08-31 09:53:35,629.03,23.78
2024-08-31 09:53:36,624.73,23.78
2024-08-31 09:53:37,628.17,23.78
2024-08-31 09:53:38,623.87,23.78
2024-08-31 09:53:39,624.73,23.78
2024-08-31 09:53:40,367.51,20.19
2024-08-31 09:53:41,37.32,9.80
2024-08-31 09:53:42,31.92,9.80
2024-08-31 09:53:43,28.34,9.80
2024-08-31 09:53:44,27.14,9.80
2024-08-31 09:53:45,24.76,9.80
2024-08-31 09:53:46,24.76,9.80
2024-08-31 09:53:47,23.58,9.80
2024-08-31 09:53:48,22.39,9.80
2024-08-31 09:53:49,22.39,9.80
2024-08-31 09:53:50,21.80,9.80
