time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-29 06:34:07,208.88,1.55
2024-08-29 06:34:08,243.54,3.21
2024-08-29 06:34:09,287.17,4.86
2024-08-29 06:34:10,323.49,6.43
2024-08-29 06:34:11,314.34,6.76
2024-08-29 06:34:12,312.82,6.76
2024-08-29 06:34:13,310.54,6.76
2024-08-29 06:34:14,307.51,6.76
2024-08-29 06:34:15,309.79,6.76
2024-08-29 06:34:16,308.27,6.76
2024-08-29 06:34:17,306.75,6.76
2024-08-29 06:34:18,306.75,6.76
2024-08-29 06:34:19,306.75,6.76
2024-08-29 06:34:20,303.73,6.76
2024-08-29 06:34:21,305.24,6.76
2024-08-29 06:34:22,306.00,6.76
2024-08-29 06:34:23,303.73,6.76
2024-08-29 06:34:24,302.21,6.76
2024-08-29 06:34:25,302.21,6.76
2024-08-29 06:34:26,304.48,6.76
2024-08-29 06:34:27,300.70,6.76
2024-08-29 06:34:28,302.21,6.76
2024-08-29 06:34:29,303.73,6.76
2024-08-29 06:34:30,325.02,7.08
2024-08-29 06:34:31,341.93,7.56
2024-08-29 06:34:32,355.88,8.10
2024-08-29 06:34:33,368.37,8.63
2024-08-29 06:34:34,386.47,9.21
2024-08-29 06:34:35,399.16,9.85
2024-08-29 06:34:36,420.76,10.48
2024-08-29 06:34:37,437.72,11.11
2024-08-29 06:34:38,453.19,11.68
2024-08-29 06:34:39,470.42,12.25
2024-08-29 06:34:40,481.16,12.82
2024-08-29 06:34:41,519.60,13.49
2024-08-29 06:34:42,554.43,14.77
2024-08-29 06:34:43,545.88,15.48
2024-08-29 06:34:44,579.39,15.93
2024-08-29 06:34:45,616.03,17.09
2024-08-29 06:34:46,640.77,18.23
2024-08-29 06:34:47,622.19,18.23
2024-08-29 06:34:48,619.55,18.23
2024-08-29 06:34:49,616.03,18.23
2024-08-29 06:34:50,616.03,18.23
2024-08-29 06:34:51,615.15,18.23
2024-08-29 06:34:52,611.64,18.23
2024-08-29 06:34:53,613.39,18.23
2024-08-29 06:34:54,612.52,18.23
2024-08-29 06:34:55,612.52,18.23
2024-08-29 06:34:56,609.01,18.23
2024-08-29 06:34:57,610.76,18.23
2024-08-29 06:34:58,609.88,18.23
2024-08-29 06:34:59,610.76,18.23
2024-08-29 06:35:00,610.76,18.23
2024-08-29 06:35:01,608.13,18.23
2024-08-29 06:35:02,609.01,18.23
2024-08-29 06:35:03,609.01,18.23
2024-08-29 06:35:04,608.13,18.23
2024-08-29 06:35:05,604.63,18.23
2024-08-29 06:35:06,604.63,18.23
2024-08-29 06:35:07,606.38,18.23
2024-08-29 06:35:08,605.50,18.23
2024-08-29 06:35:09,606.38,18.23
2024-08-29 06:35:10,604.63,18.23
2024-08-29 06:35:11,602.88,18.23
2024-08-29 06:35:12,604.63,18.23
2024-08-29 06:35:13,602.88,18.23
2024-08-29 06:35:14,603.75,18.23
2024-08-29 06:35:15,603.75,18.23
2024-08-29 06:35:16,600.26,18.23
2024-08-29 06:35:17,599.39,18.23
2024-08-29 06:35:18,599.39,18.23
2024-08-29 06:35:19,603.75,18.23
2024-08-29 06:35:20,604.63,18.23
2024-08-29 06:35:21,603.75,18.23
2024-08-29 06:35:22,603.75,18.23
2024-08-29 06:35:23,602.88,18.23
2024-08-29 06:35:24,601.13,18.23
2024-08-29 06:35:25,601.13,18.23
2024-08-29 06:35:26,602.88,18.23
2024-08-29 06:35:27,602.88,18.23
2024-08-29 06:35:28,601.13,18.23
2024-08-29 06:35:29,602.01,18.23
2024-08-29 06:35:30,602.01,18.23
2024-08-29 06:35:31,601.13,18.23
2024-08-29 06:35:32,601.13,18.23
2024-08-29 06:35:33,601.13,18.23
2024-08-29 06:35:34,602.01,18.23
2024-08-29 06:35:35,601.13,18.23
2024-08-29 06:35:36,601.13,18.23
2024-08-29 06:35:37,601.13,18.23
2024-08-29 06:35:38,601.13,18.23
2024-08-29 06:35:39,595.90,18.23
2024-08-29 06:35:40,599.39,18.23
2024-08-29 06:35:41,597.64,18.23
2024-08-29 06:35:42,601.13,18.23
2024-08-29 06:35:43,600.26,18.23
2024-08-29 06:35:44,595.90,18.23
2024-08-29 06:35:45,599.39,18.23
2024-08-29 06:35:46,597.64,18.23
2024-08-29 06:35:47,595.90,18.23
2024-08-29 06:35:48,595.90,18.23
2024-08-29 06:35:49,601.13,18.23
2024-08-29 06:35:50,599.39,18.23
2024-08-29 06:35:51,597.64,18.23
2024-08-29 06:35:52,597.64,18.23
2024-08-29 06:35:53,594.15,18.23
2024-08-29 06:35:54,597.64,18.23
2024-08-29 06:35:55,594.15,18.23
2024-08-29 06:35:56,598.51,18.23
2024-08-29 06:35:57,598.51,18.23
2024-08-29 06:35:58,597.64,18.23
2024-08-29 06:35:59,596.77,18.23
2024-08-29 06:36:00,597.64,18.23
2024-08-29 06:36:01,596.77,18.23
2024-08-29 06:36:02,596.77,18.23
2024-08-29 06:36:03,595.90,18.23
2024-08-29 06:36:04,598.51,18.23
2024-08-29 06:36:05,597.64,18.23
2024-08-29 06:36:06,594.15,18.23
2024-08-29 06:36:07,596.77,18.23
2024-08-29 06:36:08,596.77,18.23
2024-08-29 06:36:09,592.41,18.23
2024-08-29 06:36:10,596.77,18.23
2024-08-29 06:36:11,592.41,18.23
2024-08-29 06:36:12,597.64,18.23
2024-08-29 06:36:13,596.77,18.23
2024-08-29 06:36:14,590.67,18.23
2024-08-29 06:36:15,597.64,18.23
2024-08-29 06:36:16,594.15,18.23
2024-08-29 06:36:17,596.77,18.23
2024-08-29 06:36:18,595.90,18.23
2024-08-29 06:36:19,596.77,18.23
2024-08-29 06:36:20,593.28,18.23
2024-08-29 06:36:21,590.67,18.23
2024-08-29 06:36:22,596.77,18.23
2024-08-29 06:36:23,594.15,18.23
2024-08-29 06:36:24,595.90,18.23
2024-08-29 06:36:25,594.15,18.23
2024-08-29 06:36:26,594.15,18.23
2024-08-29 06:36:27,595.90,18.23
2024-08-29 06:36:28,595.03,18.23
2024-08-29 06:36:29,595.90,18.23
2024-08-29 06:36:30,595.90,18.23
2024-08-29 06:36:31,595.03,18.23
2024-08-29 06:36:32,594.15,18.23
2024-08-29 06:36:33,595.03,18.23
2024-08-29 06:36:34,588.93,18.23
2024-08-29 06:36:35,592.41,18.23
2024-08-29 06:36:36,590.67,18.23
2024-08-29 06:36:37,590.67,18.23
2024-08-29 06:36:38,595.90,18.23
2024-08-29 06:36:39,595.03,18.23
2024-08-29 06:36:40,595.90,18.23
2024-08-29 06:36:41,595.03,18.23
2024-08-29 06:36:42,594.15,18.23
2024-08-29 06:36:43,594.15,18.23
2024-08-29 06:36:44,594.15,18.23
2024-08-29 06:36:45,595.03,18.23
2024-08-29 06:36:46,593.28,18.23
2024-08-29 06:36:47,594.15,18.23
2024-08-29 06:36:48,595.03,18.23
2024-08-29 06:36:49,594.15,18.23
2024-08-29 06:36:50,595.03,18.23
