time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 20:17:26,222.42,1.44
2024-08-30 20:17:27,252.53,2.99
2024-08-30 20:17:28,281.79,4.42
2024-08-30 20:17:29,305.00,5.78
2024-08-30 20:17:30,326.33,7.03
2024-08-30 20:17:31,341.94,7.72
2024-08-30 20:17:32,361.46,8.42
2024-08-30 20:17:33,380.44,9.32
2024-08-30 20:17:34,398.07,10.17
2024-08-30 20:17:35,417.44,10.90
2024-08-30 20:17:36,431.51,11.63
2024-08-30 20:17:37,444.10,12.31
2024-08-30 20:17:38,460.75,12.87
2024-08-30 20:17:39,469.53,13.44
2024-08-30 20:17:40,489.62,14.05
2024-08-30 20:17:41,457.57,15.33
2024-08-30 20:17:42,487.20,16.64
2024-08-30 20:17:43,514.82,17.93
2024-08-30 20:17:44,547.79,19.21
2024-08-30 20:17:45,565.31,20.38
2024-08-30 20:17:46,548.63,20.38
2024-08-30 20:17:47,551.95,20.38
2024-08-30 20:17:48,551.12,20.38
2024-08-30 20:17:49,548.63,20.38
2024-08-30 20:17:50,546.96,20.38
2024-08-30 20:17:51,547.79,20.38
2024-08-30 20:17:52,546.96,20.38
2024-08-30 20:17:53,546.96,20.38
2024-08-30 20:17:54,543.64,20.38
2024-08-30 20:17:55,541.16,20.38
2024-08-30 20:17:56,542.82,20.38
2024-08-30 20:17:57,542.82,20.38
2024-08-30 20:17:58,544.47,20.38
2024-08-30 20:17:59,541.99,20.38
2024-08-30 20:18:00,541.16,20.38
2024-08-30 20:18:01,541.99,20.38
2024-08-30 20:18:02,540.33,20.38
2024-08-30 20:18:03,541.16,20.38
2024-08-30 20:18:04,536.20,20.38
2024-08-30 20:18:05,541.16,20.38
2024-08-30 20:18:06,537.02,20.38
2024-08-30 20:18:07,540.33,20.38
2024-08-30 20:18:08,539.50,20.38
2024-08-30 20:18:09,538.68,20.38
2024-08-30 20:18:10,537.85,20.38
2024-08-30 20:18:11,535.37,20.38
2024-08-30 20:18:12,538.68,20.38
2024-08-30 20:18:13,537.02,20.38
2024-08-30 20:18:14,537.85,20.38
2024-08-30 20:18:15,537.85,20.38
2024-08-30 20:18:16,536.20,20.38
2024-08-30 20:18:17,534.54,20.38
2024-08-30 20:18:18,537.85,20.38
