time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 07:17:25,213.43,1.60
2024-08-31 07:17:26,245.47,3.32
2024-08-31 07:17:27,275.32,5.02
2024-08-31 07:17:28,303.54,6.65
2024-08-31 07:17:29,333.00,8.20
2024-08-31 07:17:30,368.27,9.74
2024-08-31 07:17:31,398.07,11.16
2024-08-31 07:17:32,408.12,11.94
2024-08-31 07:17:33,441.73,13.18
2024-08-31 07:17:34,476.74,14.62
2024-08-31 07:17:35,502.59,15.98
2024-08-31 07:17:36,533.72,16.99
2024-08-31 07:17:37,565.31,18.23
2024-08-31 07:17:38,579.60,19.11
2024-08-31 07:17:39,616.14,20.09
2024-08-31 07:17:40,617.00,20.68
2024-08-31 07:17:41,629.03,21.16
2024-08-31 07:17:42,630.75,21.35
2024-08-31 07:17:43,623.87,21.35
2024-08-31 07:17:44,629.03,21.35
2024-08-31 07:17:45,622.15,21.35
2024-08-31 07:17:46,625.59,21.35
2024-08-31 07:17:47,624.73,21.35
2024-08-31 07:17:48,622.15,21.35
2024-08-31 07:17:49,621.29,21.35
2024-08-31 07:17:50,617.86,21.35
2024-08-31 07:17:51,622.15,21.35
2024-08-31 07:17:52,614.43,21.35
2024-08-31 07:17:53,617.86,21.35
2024-08-31 07:17:54,618.71,21.35
2024-08-31 07:17:55,614.43,21.35
2024-08-31 07:17:56,617.86,21.35
2024-08-31 07:17:57,617.86,21.35
2024-08-31 07:17:58,612.72,21.35
2024-08-31 07:17:59,614.43,21.35
2024-08-31 07:18:00,617.00,21.35
2024-08-31 07:18:01,614.43,21.35
2024-08-31 07:18:02,611.86,21.35
2024-08-31 07:18:03,609.30,21.35
2024-08-31 07:18:04,613.57,21.35
2024-08-31 07:18:05,614.43,21.35
2024-08-31 07:18:06,612.72,21.35
2024-08-31 07:18:07,611.86,21.35
2024-08-31 07:18:08,613.57,21.35
2024-08-31 07:18:09,611.86,21.35
2024-08-31 07:18:10,607.59,21.35
2024-08-31 07:18:11,610.15,21.35
2024-08-31 07:18:12,611.01,21.35
2024-08-31 07:18:13,611.01,21.35
2024-08-31 07:18:14,611.01,21.35
2024-08-31 07:18:15,609.30,21.35
2024-08-31 07:18:16,606.74,21.35
2024-08-31 07:18:17,608.44,21.35
2024-08-31 07:18:18,609.30,21.35
2024-08-31 07:18:19,610.15,21.35
2024-08-31 07:18:20,606.74,21.35
2024-08-31 07:18:21,608.44,21.35
2024-08-31 07:18:22,608.44,21.35
2024-08-31 07:18:23,607.59,21.35
2024-08-31 07:18:24,604.18,21.35
2024-08-31 07:18:25,607.59,21.35
2024-08-31 07:18:26,607.59,21.35
2024-08-31 07:18:27,607.59,21.35
2024-08-31 07:18:28,607.59,21.35
2024-08-31 07:18:29,607.59,21.35
2024-08-31 07:18:30,607.59,21.35
2024-08-31 07:18:31,603.33,21.35
2024-08-31 07:18:32,606.74,21.35
2024-08-31 07:18:33,606.74,21.35
2024-08-31 07:18:34,605.03,21.35
2024-08-31 07:18:35,605.88,21.35
2024-08-31 07:18:36,601.62,21.35
2024-08-31 07:18:37,605.03,21.35
2024-08-31 07:18:38,604.18,21.35
2024-08-31 07:18:39,602.47,21.35
2024-08-31 07:18:40,600.77,21.35
2024-08-31 07:18:41,600.77,21.35
2024-08-31 07:18:42,604.18,21.35
2024-08-31 07:18:43,602.47,21.35
2024-08-31 07:18:44,503.40,20.00
2024-08-31 07:18:45,151.40,14.05
2024-08-31 07:18:46,22.39,8.79
2024-08-31 07:18:47,21.20,8.79
2024-08-31 07:18:48,21.20,8.79
2024-08-31 07:18:49,21.80,8.79
2024-08-31 07:18:50,21.80,8.79
2024-08-31 07:18:51,21.80,8.79
2024-08-31 07:18:52,21.80,8.79
2024-08-31 07:18:53,21.20,8.79
2024-08-31 07:18:54,21.20,8.79
2024-08-31 07:18:55,21.20,8.79
