time,3072（YDC1200-200型kN）力值曲线,3072（YDC1200-200型kN）位移曲线
2024-09-09 15:11:43,120.06,1.44
2024-09-09 15:11:44,153.17,3.05
2024-09-09 15:11:45,179.73,4.64
2024-09-09 15:11:46,206.00,6.16
2024-09-09 15:11:47,238.67,7.62
2024-09-09 15:11:48,265.86,9.11
2024-09-09 15:11:49,296.57,10.53
2024-09-09 15:11:50,327.00,11.89
2024-09-09 15:11:51,350.75,13.23
2024-09-09 15:11:52,388.53,14.56
2024-09-09 15:11:53,384.48,15.28
2024-09-09 15:11:54,381.24,15.28
2024-09-09 15:11:55,399.11,15.48
2024-09-09 15:11:56,436.13,16.74
2024-09-09 15:11:57,462.02,17.98
2024-09-09 15:11:58,494.18,19.21
2024-09-09 15:11:59,507.86,20.29
2024-09-09 15:12:00,526.80,20.53
2024-09-09 15:12:01,564.27,21.74
2024-09-09 15:12:02,588.99,22.88
2024-09-09 15:12:03,624.75,24.02
2024-09-09 15:12:04,631.96,24.96
2024-09-09 15:12:05,667.42,25.79
2024-09-09 15:12:06,647.36,25.84
2024-09-09 15:12:07,641.01,25.84
2024-09-09 15:12:08,640.10,25.84
2024-09-09 15:12:09,642.82,25.84
2024-09-09 15:12:10,639.19,25.84
2024-09-09 15:12:11,640.10,25.84
2024-09-09 15:12:12,633.77,25.84
2024-09-09 15:12:13,637.38,25.84
2024-09-09 15:12:14,635.58,25.84
2024-09-09 15:12:15,632.86,25.84
2024-09-09 15:12:16,638.29,25.84
2024-09-09 15:12:17,635.58,25.84
2024-09-09 15:12:18,636.48,25.84
2024-09-09 15:12:19,632.86,25.84
2024-09-09 15:12:20,633.77,25.84
2024-09-09 15:12:21,632.86,25.84
2024-09-09 15:12:22,628.35,25.84
2024-09-09 15:12:23,634.67,25.84
2024-09-09 15:12:24,631.06,25.84
2024-09-09 15:12:25,633.77,25.84
2024-09-09 15:12:26,632.86,25.84
2024-09-09 15:12:27,631.96,25.84
2024-09-09 15:12:28,629.25,25.84
2024-09-09 15:12:29,632.86,25.84
2024-09-09 15:12:30,629.25,25.84
2024-09-09 15:12:31,628.35,25.84
2024-09-09 15:12:32,625.65,25.84
2024-09-09 15:12:33,624.75,25.84
2024-09-09 15:12:34,623.85,25.84
2024-09-09 15:12:35,622.95,25.84
2024-09-09 15:12:36,622.95,25.84
2024-09-09 15:12:37,618.45,25.84
2024-09-09 15:12:38,617.56,25.84
2024-09-09 15:12:39,617.56,25.84
2024-09-09 15:12:40,614.86,25.84
2024-09-09 15:12:41,614.86,25.84
2024-09-09 15:12:42,615.76,25.84
2024-09-09 15:12:43,609.49,25.84
2024-09-09 15:12:44,549.39,25.33
2024-09-09 15:12:45,312.90,21.98
2024-09-09 15:12:46,-20.42,10.95
2024-09-09 15:12:47,-64.23,5.46
2024-09-09 15:12:48,-65.45,5.46
2024-09-09 15:12:49,-66.65,5.46
2024-09-09 15:12:50,-67.86,5.46
2024-09-09 15:12:51,-67.86,5.46
2024-09-09 15:12:52,-67.86,5.46
2024-09-09 15:12:53,-68.47,5.46
2024-09-09 15:12:54,-68.47,5.46
2024-09-09 15:12:55,-70.28,5.46
2024-09-09 15:12:56,-68.47,5.46
