time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-08-31 08:46:37,223.13,1.71
2024-08-31 08:46:38,263.36,3.49
2024-08-31 08:46:39,302.51,5.19
2024-08-31 08:46:40,344.11,6.76
2024-08-31 08:46:41,389.03,8.31
2024-08-31 08:46:42,432.00,9.80
2024-08-31 08:46:43,475.18,11.21
2024-08-31 08:46:44,520.15,12.56
2024-08-31 08:46:45,564.47,13.90
2024-08-31 08:46:46,606.35,15.12
2024-08-31 08:46:47,649.03,16.33
2024-08-31 08:46:48,626.74,16.49
2024-08-31 08:46:49,620.77,16.49
2024-08-31 08:46:50,620.77,16.49
2024-08-31 08:46:51,624.18,16.49
2024-08-31 08:46:52,619.92,16.49
2024-08-31 08:46:53,620.77,16.49
2024-08-31 08:46:54,619.92,16.49
2024-08-31 08:46:55,617.37,16.49
2024-08-31 08:46:56,619.07,16.49
2024-08-31 08:46:57,613.97,16.49
2024-08-31 08:46:58,617.37,16.49
2024-08-31 08:46:59,614.82,16.49
2024-08-31 08:47:00,617.37,16.49
2024-08-31 08:47:01,617.37,16.49
2024-08-31 08:47:02,614.82,16.49
2024-08-31 08:47:03,613.12,16.49
2024-08-31 08:47:04,613.12,16.49
2024-08-31 08:47:05,613.12,16.49
2024-08-31 08:47:06,614.82,16.49
2024-08-31 08:47:07,613.97,16.49
2024-08-31 08:47:08,613.12,16.49
2024-08-31 08:47:09,613.12,16.49
2024-08-31 08:47:10,613.12,16.49
2024-08-31 08:47:11,611.43,16.49
2024-08-31 08:47:12,609.73,16.49
2024-08-31 08:47:13,609.73,16.49
2024-08-31 08:47:14,609.73,16.49
2024-08-31 08:47:15,610.58,16.49
2024-08-31 08:47:16,610.58,16.49
2024-08-31 08:47:17,609.73,16.49
2024-08-31 08:47:18,610.58,16.49
2024-08-31 08:47:19,608.89,16.49
2024-08-31 08:47:20,609.73,16.49
2024-08-31 08:47:21,610.58,16.49
2024-08-31 08:47:22,610.58,16.49
2024-08-31 08:47:23,610.58,16.49
2024-08-31 08:47:24,608.89,16.49
2024-08-31 08:47:25,609.73,16.49
2024-08-31 08:47:26,603.81,16.49
2024-08-31 08:47:27,609.73,16.49
2024-08-31 08:47:28,609.73,16.49
2024-08-31 08:47:29,605.50,16.49
2024-08-31 08:47:30,606.35,16.49
2024-08-31 08:47:31,608.04,16.49
2024-08-31 08:47:32,608.89,16.49
2024-08-31 08:47:33,607.20,16.49
2024-08-31 08:47:34,607.20,16.49
2024-08-31 08:47:35,607.20,16.49
2024-08-31 08:47:36,608.04,16.49
2024-08-31 08:47:37,608.04,16.49
2024-08-31 08:47:38,605.50,16.49
2024-08-31 08:47:39,607.20,16.49
2024-08-31 08:47:40,606.35,16.49
2024-08-31 08:47:41,603.81,16.49
2024-08-31 08:47:42,606.35,16.49
2024-08-31 08:47:43,602.97,16.49
2024-08-31 08:47:44,604.66,16.49
2024-08-31 08:47:45,606.35,16.49
2024-08-31 08:47:46,607.20,16.49
2024-08-31 08:47:47,606.35,16.49
2024-08-31 08:47:48,602.97,16.49
2024-08-31 08:47:49,607.20,16.49
2024-08-31 08:47:50,606.35,16.49
2024-08-31 08:47:51,607.20,16.49
2024-08-31 08:47:52,606.35,16.49
2024-08-31 08:47:53,604.66,16.49
2024-08-31 08:47:54,603.81,16.49
2024-08-31 08:47:55,602.97,16.49
2024-08-31 08:47:56,606.35,16.49
2024-08-31 08:47:57,605.50,16.49
2024-08-31 08:47:58,601.28,16.49
2024-08-31 08:47:59,602.97,16.49
2024-08-31 08:48:00,606.35,16.49
2024-08-31 08:48:01,602.13,16.49
2024-08-31 08:48:02,602.13,16.49
2024-08-31 08:48:03,604.66,16.49
2024-08-31 08:48:04,602.97,16.49
2024-08-31 08:48:05,602.97,16.49
2024-08-31 08:48:06,605.50,16.49
2024-08-31 08:48:07,601.28,16.49
2024-08-31 08:48:08,605.50,16.49
2024-08-31 08:48:09,603.81,16.49
2024-08-31 08:48:10,600.44,16.49
2024-08-31 08:48:11,603.81,16.49
2024-08-31 08:48:12,604.66,16.49
2024-08-31 08:48:13,599.60,16.49
2024-08-31 08:48:14,604.66,16.49
2024-08-31 08:48:15,604.66,16.49
2024-08-31 08:48:16,604.66,16.49
2024-08-31 08:48:17,604.66,16.49
2024-08-31 08:48:18,604.66,16.49
2024-08-31 08:48:19,604.66,16.49
2024-08-31 08:48:20,602.97,16.49
2024-08-31 08:48:21,602.13,16.49
2024-08-31 08:48:22,603.81,16.49
2024-08-31 08:48:23,603.81,16.49
2024-08-31 08:48:24,602.97,16.49
2024-08-31 08:48:25,602.97,16.49
2024-08-31 08:48:26,602.13,16.49
2024-08-31 08:48:27,602.13,16.49
2024-08-31 08:48:28,602.97,16.49
2024-08-31 08:48:29,603.81,16.49
2024-08-31 08:48:30,603.81,16.49
2024-08-31 08:48:31,602.97,16.49
2024-08-31 08:48:32,601.28,16.49
2024-08-31 08:48:33,602.97,16.49
2024-08-31 08:48:34,602.13,16.49
2024-08-31 08:48:35,601.28,16.49
2024-08-31 08:48:36,602.13,16.49
2024-08-31 08:48:37,602.13,16.49
2024-08-31 08:48:38,602.97,16.49
2024-08-31 08:48:39,597.91,16.49
2024-08-31 08:48:40,602.97,16.49
2024-08-31 08:48:41,601.28,16.49
2024-08-31 08:48:42,599.60,16.49
2024-08-31 08:48:43,602.97,16.49
2024-08-31 08:48:44,602.97,16.49
2024-08-31 08:48:45,599.60,16.49
2024-08-31 08:48:46,604.66,16.49
2024-08-31 08:48:47,602.97,16.49
2024-08-31 08:48:48,602.13,16.49
2024-08-31 08:48:49,598.75,16.49
2024-08-31 08:48:50,603.81,16.49
2024-08-31 08:48:51,603.81,16.49
2024-08-31 08:48:52,602.97,16.49
2024-08-31 08:48:53,598.75,16.49
2024-08-31 08:48:54,602.97,16.49
2024-08-31 08:48:55,602.97,16.49
2024-08-31 08:48:56,604.66,16.49
2024-08-31 08:48:57,602.97,16.49
2024-08-31 08:48:58,603.81,16.49
2024-08-31 08:48:59,599.60,16.49
2024-08-31 08:49:00,602.97,16.49
2024-08-31 08:49:01,602.97,16.49
2024-08-31 08:49:02,602.97,16.49
2024-08-31 08:49:03,602.97,16.49
2024-08-31 08:49:04,602.97,16.49
2024-08-31 08:49:05,599.60,16.49
2024-08-31 08:49:06,602.13,16.49
2024-08-31 08:49:07,602.13,16.49
2024-08-31 08:49:08,597.91,16.49
2024-08-31 08:49:09,602.97,16.49
