time,3072（YDC1200-200型kN）力值曲线,3072（YDC1200-200型kN）位移曲线
2024-09-09 09:20:08,136.18,1.60
2024-09-09 09:20:09,172.51,3.27
2024-09-09 09:20:10,205.26,4.91
2024-09-09 09:20:11,240.92,6.43
2024-09-09 09:20:12,272.73,7.88
2024-09-09 09:20:13,310.56,9.32
2024-09-09 09:20:14,340.42,10.69
2024-09-09 09:20:15,369.15,12.05
2024-09-09 09:20:16,382.86,13.34
2024-09-09 09:20:17,413.84,13.70
2024-09-09 09:20:18,448.62,14.97
2024-09-09 09:20:19,489.92,16.28
2024-09-09 09:20:20,521.62,17.53
2024-09-09 09:20:21,535.46,18.23
2024-09-09 09:20:22,580.14,19.46
2024-09-09 09:20:23,612.18,20.63
2024-09-09 09:20:24,651.90,21.83
2024-09-09 09:20:25,631.96,22.26
2024-09-09 09:20:26,624.75,22.26
2024-09-09 09:20:27,628.35,22.26
2024-09-09 09:20:28,625.65,22.26
2024-09-09 09:20:29,617.56,22.26
2024-09-09 09:20:30,619.35,22.26
2024-09-09 09:20:31,622.95,22.26
2024-09-09 09:20:32,622.95,22.26
2024-09-09 09:20:33,619.35,22.26
2024-09-09 09:20:34,613.97,22.26
2024-09-09 09:20:35,613.97,22.26
2024-09-09 09:20:36,613.07,22.26
2024-09-09 09:20:37,613.07,22.26
2024-09-09 09:20:38,617.56,22.26
2024-09-09 09:20:39,612.18,22.26
2024-09-09 09:20:40,614.86,22.26
2024-09-09 09:20:41,615.76,22.26
2024-09-09 09:20:42,613.97,22.26
2024-09-09 09:20:43,613.97,22.26
2024-09-09 09:20:44,613.97,22.26
2024-09-09 09:20:45,608.60,22.26
2024-09-09 09:20:46,614.86,22.26
2024-09-09 09:20:47,613.97,22.26
2024-09-09 09:20:48,609.49,22.26
2024-09-09 09:20:49,613.97,22.26
2024-09-09 09:20:50,610.38,22.26
2024-09-09 09:20:51,610.38,22.26
2024-09-09 09:20:52,606.81,22.26
2024-09-09 09:20:53,603.23,22.26
2024-09-09 09:20:54,611.28,22.26
2024-09-09 09:20:55,609.49,22.26
2024-09-09 09:20:56,606.81,22.26
2024-09-09 09:20:57,609.49,22.26
2024-09-09 09:20:58,610.38,22.26
2024-09-09 09:20:59,610.38,22.26
2024-09-09 09:21:00,603.23,22.26
2024-09-09 09:21:01,607.70,22.26
2024-09-09 09:21:02,603.23,22.26
2024-09-09 09:21:03,601.45,22.26
2024-09-09 09:21:04,607.70,22.26
2024-09-09 09:21:05,605.91,22.26
2024-09-09 09:21:06,606.81,22.26
2024-09-09 09:21:07,608.60,22.26
2024-09-09 09:21:08,602.34,22.26
2024-09-09 09:21:09,606.81,22.26
2024-09-09 09:21:10,606.81,22.26
2024-09-09 09:21:11,606.81,22.26
2024-09-09 09:21:12,604.13,22.26
2024-09-09 09:21:13,602.34,22.26
2024-09-09 09:21:14,598.77,22.26
2024-09-09 09:21:15,596.99,22.26
2024-09-09 09:21:16,602.34,22.26
2024-09-09 09:21:17,602.34,22.26
2024-09-09 09:21:18,598.77,22.26
2024-09-09 09:21:19,602.34,22.26
2024-09-09 09:21:20,602.34,22.26
2024-09-09 09:21:21,598.77,22.26
2024-09-09 09:21:22,602.34,22.26
2024-09-09 09:21:23,599.67,22.26
2024-09-09 09:21:24,602.34,22.26
2024-09-09 09:21:25,595.21,22.26
2024-09-09 09:21:26,600.56,22.26
2024-09-09 09:21:27,601.45,22.26
2024-09-09 09:21:28,597.88,22.26
2024-09-09 09:21:29,597.88,22.26
2024-09-09 09:21:30,598.77,22.26
2024-09-09 09:21:31,598.77,22.26
2024-09-09 09:21:32,595.21,22.26
2024-09-09 09:21:33,592.55,22.26
2024-09-09 09:21:34,598.77,22.26
2024-09-09 09:21:35,596.99,22.26
2024-09-09 09:21:36,597.88,22.26
2024-09-09 09:21:37,598.77,22.26
2024-09-09 09:21:38,593.43,22.26
2024-09-09 09:21:39,592.55,22.26
2024-09-09 09:21:40,590.77,22.26
2024-09-09 09:21:41,462.02,21.45
2024-09-09 09:21:42,228.95,19.02
2024-09-09 09:21:43,-76.88,13.08
2024-09-09 09:21:44,-78.08,13.08
2024-09-09 09:21:45,-79.87,13.08
2024-09-09 09:21:46,-79.28,13.08
2024-09-09 09:21:47,-80.47,13.08
2024-09-09 09:21:48,-80.47,13.08
2024-09-09 09:21:49,-81.66,13.08
2024-09-09 09:21:50,-82.26,13.08
2024-09-09 09:21:51,-81.66,13.08
2024-09-09 09:21:52,-82.86,13.08
