time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-31 01:40:13,248.90,1.66
2024-08-31 01:40:14,276.84,3.38
2024-08-31 01:40:15,311.15,5.02
2024-08-31 01:40:16,341.67,6.70
2024-08-31 01:40:17,378.08,8.36
2024-08-31 01:40:18,406.66,9.95
2024-08-31 01:40:19,445.98,11.53
2024-08-31 01:40:20,486.91,13.08
2024-08-31 01:40:21,517.95,14.56
2024-08-31 01:40:22,554.47,16.03
2024-08-31 01:40:23,593.33,17.53
2024-08-31 01:40:24,601.86,18.72
2024-08-31 01:40:25,598.44,18.72
2024-08-31 01:40:26,599.30,18.72
2024-08-31 01:40:27,597.59,18.72
2024-08-31 01:40:28,592.47,18.72
2024-08-31 01:40:29,591.62,18.72
2024-08-31 01:40:30,594.18,18.72
2024-08-31 01:40:31,588.22,18.72
2024-08-31 01:40:32,591.62,18.72
2024-08-31 01:40:33,590.77,18.72
2024-08-31 01:40:34,585.67,18.72
2024-08-31 01:40:35,587.37,18.72
2024-08-31 01:40:36,588.22,18.72
2024-08-31 01:40:37,583.12,18.72
2024-08-31 01:40:38,587.37,18.72
2024-08-31 01:40:39,587.37,18.72
2024-08-31 01:40:40,586.52,18.72
2024-08-31 01:40:41,581.43,18.72
2024-08-31 01:40:42,584.82,18.72
2024-08-31 01:40:43,580.58,18.72
2024-08-31 01:40:44,583.12,18.72
2024-08-31 01:40:45,583.12,18.72
2024-08-31 01:40:46,579.73,18.72
2024-08-31 01:40:47,579.73,18.72
2024-08-31 01:40:48,579.73,18.72
2024-08-31 01:40:49,580.58,18.72
2024-08-31 01:40:50,581.43,18.72
2024-08-31 01:40:51,578.89,18.72
2024-08-31 01:40:52,579.73,18.72
2024-08-31 01:40:53,574.66,18.72
2024-08-31 01:40:54,578.89,18.72
2024-08-31 01:40:55,576.35,18.72
2024-08-31 01:40:56,578.04,18.72
2024-08-31 01:40:57,572.97,18.72
2024-08-31 01:40:58,572.97,18.72
2024-08-31 01:40:59,576.35,18.72
2024-08-31 01:41:00,576.35,18.72
2024-08-31 01:41:01,576.35,18.72
2024-08-31 01:41:02,572.97,18.72
2024-08-31 01:41:03,569.60,18.72
2024-08-31 01:41:04,576.35,18.72
2024-08-31 01:41:05,572.97,18.72
2024-08-31 01:41:06,574.66,18.72
2024-08-31 01:41:07,575.50,18.72
2024-08-31 01:41:08,576.35,18.72
2024-08-31 01:41:09,570.44,18.72
2024-08-31 01:41:10,572.97,18.72
2024-08-31 01:41:11,575.50,18.72
2024-08-31 01:41:12,574.66,18.72
2024-08-31 01:41:13,569.60,18.72
2024-08-31 01:41:14,574.66,18.72
2024-08-31 01:41:15,572.97,18.72
2024-08-31 01:41:16,572.97,18.72
2024-08-31 01:41:17,572.13,18.72
2024-08-31 01:41:18,568.75,18.72
2024-08-31 01:41:19,572.13,18.72
2024-08-31 01:41:20,571.28,18.72
2024-08-31 01:41:21,570.44,18.72
2024-08-31 01:41:22,567.91,18.72
2024-08-31 01:41:23,569.60,18.72
2024-08-31 01:41:24,569.60,18.72
2024-08-31 01:41:25,565.38,18.72
2024-08-31 01:41:26,566.23,18.72
2024-08-31 01:41:27,566.23,18.72
2024-08-31 01:41:28,566.23,18.72
2024-08-31 01:41:29,566.23,18.72
2024-08-31 01:41:30,568.75,18.72
2024-08-31 01:41:31,567.91,18.72
2024-08-31 01:41:32,563.70,18.72
2024-08-31 01:41:33,568.75,18.72
2024-08-31 01:41:34,505.64,18.43
2024-08-31 01:41:35,394.25,16.18
2024-08-31 01:41:36,75.19,11.53
2024-08-31 01:41:37,14.76,8.10
2024-08-31 01:41:38,13.58,8.10
2024-08-31 01:41:39,12.39,8.10
2024-08-31 01:41:40,12.39,8.10
2024-08-31 01:41:41,12.39,8.10
2024-08-31 01:41:42,10.61,8.10
2024-08-31 01:41:43,10.61,8.10
2024-08-31 01:41:44,10.61,8.10
2024-08-31 01:41:45,10.02,8.10
2024-08-31 01:41:46,10.02,8.10
