time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-31 12:41:59,155.50,1.49
2024-08-31 12:42:00,182.66,3.05
2024-08-31 12:42:01,210.31,4.64
2024-08-31 12:42:02,247.93,6.16
2024-08-31 12:42:03,275.97,7.62
2024-08-31 12:42:04,309.79,9.06
2024-08-31 12:42:05,341.16,10.48
2024-08-31 12:42:06,365.24,11.89
2024-08-31 12:42:07,403.14,13.23
2024-08-31 12:42:08,437.72,14.51
2024-08-31 12:42:09,463.84,15.78
2024-08-31 12:42:10,495.28,16.94
2024-08-31 12:42:11,516.23,17.98
2024-08-31 12:42:12,545.03,18.92
2024-08-31 12:42:13,564.73,19.85
2024-08-31 12:42:14,596.77,20.77
2024-08-31 12:42:15,616.03,21.69
2024-08-31 12:42:16,647.88,22.55
2024-08-31 12:42:17,631.90,22.98
2024-08-31 12:42:18,630.14,22.98
2024-08-31 12:42:19,629.25,22.98
2024-08-31 12:42:20,630.14,22.98
2024-08-31 12:42:21,623.07,22.98
2024-08-31 12:42:22,627.48,22.98
2024-08-31 12:42:23,623.07,22.98
2024-08-31 12:42:24,627.48,22.98
2024-08-31 12:42:25,626.60,22.98
2024-08-31 12:42:26,623.07,22.98
2024-08-31 12:42:27,622.19,22.98
2024-08-31 12:42:28,625.72,22.98
2024-08-31 12:42:29,623.07,22.98
2024-08-31 12:42:30,619.55,22.98
2024-08-31 12:42:31,622.19,22.98
2024-08-31 12:42:32,625.72,22.98
2024-08-31 12:42:33,617.79,22.98
2024-08-31 12:42:34,622.19,22.98
2024-08-31 12:42:35,623.07,22.98
2024-08-31 12:42:36,625.72,22.98
2024-08-31 12:42:37,621.31,22.98
2024-08-31 12:42:38,624.84,22.98
2024-08-31 12:42:39,623.07,22.98
2024-08-31 12:42:40,622.19,22.98
2024-08-31 12:42:41,623.95,22.98
2024-08-31 12:42:42,623.95,22.98
2024-08-31 12:42:43,622.19,22.98
2024-08-31 12:42:44,623.07,22.98
2024-08-31 12:42:45,623.07,22.98
2024-08-31 12:42:46,619.55,22.98
2024-08-31 12:42:47,623.07,22.98
2024-08-31 12:42:48,620.43,22.98
2024-08-31 12:42:49,623.07,22.98
2024-08-31 12:42:50,622.19,22.98
2024-08-31 12:42:51,622.19,22.98
2024-08-31 12:42:52,622.19,22.98
2024-08-31 12:42:53,623.07,22.98
2024-08-31 12:42:54,617.79,22.98
2024-08-31 12:42:55,619.55,22.98
2024-08-31 12:42:56,616.91,22.98
2024-08-31 12:42:57,616.03,22.98
2024-08-31 12:42:58,609.88,22.98
2024-08-31 12:42:59,611.64,22.98
2024-08-31 12:43:00,614.27,22.98
2024-08-31 12:43:01,614.27,22.98
2024-08-31 12:43:02,616.03,22.98
2024-08-31 12:43:03,616.03,22.98
2024-08-31 12:43:04,615.15,22.98
2024-08-31 12:43:05,616.03,22.98
2024-08-31 12:43:06,612.52,22.98
2024-08-31 12:43:07,611.64,22.98
2024-08-31 12:43:08,609.01,22.98
2024-08-31 12:43:09,611.64,22.98
2024-08-31 12:43:10,609.01,22.98
2024-08-31 12:43:11,613.39,22.98
2024-08-31 12:43:12,610.76,22.98
2024-08-31 12:43:13,608.13,22.98
2024-08-31 12:43:14,613.39,22.98
2024-08-31 12:43:15,610.76,22.98
2024-08-31 12:43:16,613.39,22.98
2024-08-31 12:43:17,613.39,22.98
2024-08-31 12:43:18,612.52,22.98
2024-08-31 12:43:19,612.52,22.98
2024-08-31 12:43:20,610.76,22.98
2024-08-31 12:43:21,605.50,22.98
2024-08-31 12:43:22,612.52,22.98
2024-08-31 12:43:23,611.64,22.98
2024-08-31 12:43:24,610.76,22.98
2024-08-31 12:43:25,418.34,20.87
2024-08-31 12:43:26,202.46,17.53
2024-08-31 12:43:27,-22.68,11.53
2024-08-31 12:43:28,-26.28,11.53
2024-08-31 12:43:29,-29.87,11.53
2024-08-31 12:43:30,-31.66,11.53
2024-08-31 12:43:31,-33.45,11.53
2024-08-31 12:43:32,-34.64,11.53
2024-08-31 12:43:33,-35.83,11.53
2024-08-31 12:43:34,-36.42,11.53
2024-08-31 12:43:35,-37.61,11.53
2024-08-31 12:43:36,-37.61,11.53
