time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-29 12:44:10,646.10,-0.14
2024-08-29 12:44:11,646.99,-0.14
2024-08-29 12:44:12,645.21,-0.14
2024-08-29 12:44:13,645.21,-0.14
2024-08-29 12:44:14,643.43,-0.14
2024-08-29 12:44:15,645.21,-0.14
2024-08-29 12:44:16,643.43,-0.14
2024-08-29 12:44:17,645.21,-0.14
2024-08-29 12:44:18,641.66,-0.14
2024-08-29 12:44:19,638.99,-0.14
2024-08-29 12:44:20,644.32,-0.14
2024-08-29 12:44:21,644.32,-0.14
2024-08-29 12:44:22,638.11,-0.14
2024-08-29 12:44:23,642.55,-0.14
2024-08-29 12:44:24,641.66,-0.14
2024-08-29 12:44:25,641.66,-0.14
2024-08-29 12:44:26,642.55,-0.14
2024-08-29 12:44:27,640.77,-0.14
2024-08-29 12:44:28,641.66,-0.14
2024-08-29 12:44:29,641.66,-0.14
2024-08-29 12:44:30,638.99,-0.14
2024-08-29 12:44:31,638.11,-0.14
2024-08-29 12:44:32,636.33,-0.14
2024-08-29 12:44:33,641.66,-0.14
2024-08-29 12:44:34,640.77,-0.14
2024-08-29 12:44:35,640.77,-0.14
2024-08-29 12:44:36,640.77,-0.14
2024-08-29 12:44:37,637.22,-0.14
2024-08-29 12:44:38,638.11,-0.14
2024-08-29 12:44:39,634.56,-0.14
2024-08-29 12:44:40,638.11,-0.14
2024-08-29 12:44:41,634.56,-0.14
2024-08-29 12:44:42,638.99,-0.14
2024-08-29 12:44:43,638.11,-0.14
2024-08-29 12:44:44,638.11,-0.14
2024-08-29 12:44:45,638.99,-0.14
2024-08-29 12:44:46,634.56,-0.14
2024-08-29 12:44:47,637.22,-0.14
2024-08-29 12:44:48,636.33,-0.14
2024-08-29 12:44:49,638.11,-0.14
2024-08-29 12:44:50,638.99,-0.14
2024-08-29 12:44:51,634.56,-0.14
2024-08-29 12:44:52,636.33,-0.14
2024-08-29 12:44:53,633.68,-0.14
2024-08-29 12:44:54,636.33,-0.14
2024-08-29 12:44:55,637.22,-0.14
2024-08-29 12:44:56,638.11,-0.14
2024-08-29 12:44:57,638.99,-0.14
2024-08-29 12:44:58,636.33,-0.14
2024-08-29 12:44:59,632.79,-0.14
2024-08-29 12:45:00,637.22,-0.14
2024-08-29 12:45:01,632.79,-0.14
2024-08-29 12:45:02,636.33,-0.14
2024-08-29 12:45:03,636.33,-0.14
2024-08-29 12:45:04,636.33,-0.14
2024-08-29 12:45:05,636.33,-0.14
2024-08-29 12:45:06,633.68,-0.14
2024-08-29 12:45:07,635.45,-0.14
2024-08-29 12:45:08,636.33,-0.14
2024-08-29 12:45:09,631.90,-0.14
2024-08-29 12:45:10,636.33,-0.14
2024-08-29 12:45:11,631.90,-0.14
2024-08-29 12:45:12,636.33,-0.14
2024-08-29 12:45:13,631.90,-0.14
2024-08-29 12:45:14,632.79,-0.14
2024-08-29 12:45:15,636.33,-0.14
2024-08-29 12:45:16,635.45,-0.14
