time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 00:58:43,207.93,1.21
2024-08-31 00:58:44,222.42,1.88
2024-08-31 00:58:45,230.76,2.49
2024-08-31 00:58:46,234.95,3.05
2024-08-31 00:58:47,248.29,3.54
2024-08-31 00:58:48,255.36,3.98
2024-08-31 00:58:49,263.17,4.31
2024-08-31 00:58:50,266.02,4.64
2024-08-31 00:58:51,269.59,4.91
2024-08-31 00:58:52,277.47,5.24
2024-08-31 00:58:53,283.95,5.57
2024-08-31 00:58:54,286.84,5.78
2024-08-31 00:58:55,289.73,6.05
2024-08-31 00:58:56,294.08,6.27
2024-08-31 00:58:57,306.47,6.70
2024-08-31 00:58:58,314.53,7.24
2024-08-31 00:58:59,323.37,7.72
2024-08-31 00:59:00,341.19,8.31
2024-08-31 00:59:01,355.43,9.00
2024-08-31 00:59:02,364.48,9.69
2024-08-31 00:59:03,376.63,10.27
2024-08-31 00:59:04,398.85,10.95
2024-08-31 00:59:05,420.56,12.05
2024-08-31 00:59:06,437.00,13.03
2024-08-31 00:59:07,463.94,14.00
2024-08-31 00:59:08,486.39,14.87
2024-08-31 00:59:09,502.59,15.73
2024-08-31 00:59:10,523.02,16.54
2024-08-31 00:59:11,558.62,17.73
2024-08-31 00:59:12,587.20,18.92
2024-08-31 00:59:13,586.35,19.51
2024-08-31 00:59:14,581.28,19.51
2024-08-31 00:59:15,582.97,19.51
2024-08-31 00:59:16,576.23,19.51
2024-08-31 00:59:17,581.28,19.51
2024-08-31 00:59:18,578.75,19.51
2024-08-31 00:59:19,572.86,19.51
2024-08-31 00:59:20,577.91,19.51
2024-08-31 00:59:21,573.70,19.51
2024-08-31 00:59:22,576.23,19.51
2024-08-31 00:59:23,576.23,19.51
2024-08-31 00:59:24,572.86,19.51
2024-08-31 00:59:25,572.86,19.51
2024-08-31 00:59:26,573.70,19.51
2024-08-31 00:59:27,573.70,19.51
2024-08-31 00:59:28,572.02,19.51
2024-08-31 00:59:29,572.02,19.51
2024-08-31 00:59:30,572.02,19.51
2024-08-31 00:59:31,572.02,19.51
2024-08-31 00:59:32,566.15,19.51
2024-08-31 00:59:33,572.02,19.51
2024-08-31 00:59:34,571.18,19.51
2024-08-31 00:59:35,571.18,19.51
2024-08-31 00:59:36,569.50,19.51
2024-08-31 00:59:37,568.66,19.51
2024-08-31 00:59:38,568.66,19.51
2024-08-31 00:59:39,569.50,19.51
2024-08-31 00:59:40,566.15,19.51
2024-08-31 00:59:41,567.83,19.51
2024-08-31 00:59:42,566.99,19.51
2024-08-31 00:59:43,565.31,19.51
2024-08-31 00:59:44,567.83,19.51
2024-08-31 00:59:45,565.31,19.51
2024-08-31 00:59:46,566.15,19.51
2024-08-31 00:59:47,565.31,19.51
2024-08-31 00:59:48,566.15,19.51
2024-08-31 00:59:49,566.99,19.51
2024-08-31 00:59:50,565.31,19.51
2024-08-31 00:59:51,564.47,19.51
2024-08-31 00:59:52,562.80,19.51
2024-08-31 00:59:53,561.96,19.51
2024-08-31 00:59:54,564.47,19.51
2024-08-31 00:59:55,564.47,19.51
2024-08-31 00:59:56,561.96,19.51
2024-08-31 00:59:57,564.47,19.51
2024-08-31 00:59:58,565.31,19.51
2024-08-31 00:59:59,563.64,19.51
2024-08-31 01:00:00,563.64,19.51
2024-08-31 01:00:01,563.64,19.51
2024-08-31 01:00:02,562.80,19.51
2024-08-31 01:00:03,562.80,19.51
2024-08-31 01:00:04,562.80,19.51
2024-08-31 01:00:05,561.96,19.51
2024-08-31 01:00:06,559.46,19.51
2024-08-31 01:00:07,562.80,19.51
2024-08-31 01:00:08,560.29,19.51
2024-08-31 01:00:09,561.96,19.51
2024-08-31 01:00:10,561.13,19.51
2024-08-31 01:00:11,561.13,19.51
2024-08-31 01:00:12,560.29,19.51
2024-08-31 01:00:13,561.13,19.51
2024-08-31 01:00:14,558.62,19.51
2024-08-31 01:00:15,560.29,19.51
2024-08-31 01:00:16,561.13,19.51
2024-08-31 01:00:17,557.79,19.51
2024-08-31 01:00:18,556.12,19.51
2024-08-31 01:00:19,560.29,19.51
2024-08-31 01:00:20,559.46,19.51
2024-08-31 01:00:21,490.43,18.97
2024-08-31 01:00:22,356.93,15.02
2024-08-31 01:00:23,40.93,9.64
2024-08-31 01:00:24,36.12,9.64
2024-08-31 01:00:25,30.72,9.64
2024-08-31 01:00:26,29.53,9.64
2024-08-31 01:00:27,27.14,9.64
2024-08-31 01:00:28,26.55,9.64
2024-08-31 01:00:29,25.36,9.64
2024-08-31 01:00:30,24.76,9.64
2024-08-31 01:00:31,24.76,9.64
2024-08-31 01:00:32,24.76,9.64
