time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-29 17:47:21,248.19,1.60
2024-08-29 17:47:22,277.56,3.32
2024-08-29 17:47:23,310.42,4.97
2024-08-29 17:47:24,328.95,5.95
2024-08-29 17:47:25,362.06,7.56
2024-08-29 17:47:26,383.46,8.58
2024-08-29 17:47:27,411.34,10.17
2024-08-29 17:47:28,444.39,11.27
2024-08-29 17:47:29,471.56,12.77
2024-08-29 17:47:30,508.10,14.31
2024-08-29 17:47:31,537.79,15.78
2024-08-29 17:47:32,546.12,16.79
2024-08-29 17:47:33,578.89,17.63
2024-08-29 17:47:34,590.77,18.18
2024-08-29 17:47:35,609.57,18.97
2024-08-29 17:47:36,622.48,19.65
2024-08-29 17:47:37,619.03,19.85
2024-08-29 17:47:38,616.45,19.85
2024-08-29 17:47:39,615.59,19.85
2024-08-29 17:47:40,613.87,19.85
2024-08-29 17:47:41,613.01,19.85
2024-08-29 17:47:42,612.15,19.85
2024-08-29 17:47:43,611.29,19.85
2024-08-29 17:47:44,610.43,19.85
2024-08-29 17:47:45,607.86,19.85
2024-08-29 17:47:46,607.86,19.85
2024-08-29 17:47:47,607.00,19.85
2024-08-29 17:47:48,606.14,19.85
2024-08-29 17:47:49,606.14,19.85
2024-08-29 17:47:50,604.43,19.85
2024-08-29 17:47:51,600.15,19.85
2024-08-29 17:47:52,601.86,19.85
2024-08-29 17:47:53,603.57,19.85
2024-08-29 17:47:54,603.57,19.85
2024-08-29 17:47:55,284.08,14.05
2024-08-29 17:47:56,17.14,5.35
2024-08-29 17:47:57,14.76,5.35
2024-08-29 17:47:58,11.80,5.35
2024-08-29 17:47:59,11.20,5.35
2024-08-29 17:48:00,10.61,5.35
2024-08-29 17:48:01,9.43,5.35
2024-08-29 17:48:02,8.84,5.35
2024-08-29 17:48:03,8.24,5.35
2024-08-29 17:48:04,8.84,5.35
2024-08-29 17:48:05,7.65,5.35
