time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 08:18:08,223.81,1.60
2024-08-31 08:18:09,255.36,3.27
2024-08-31 08:18:10,286.84,4.91
2024-08-31 08:18:11,316.00,6.49
2024-08-31 08:18:12,349.42,8.04
2024-08-31 08:18:13,382.73,9.59
2024-08-31 08:18:14,412.00,11.06
2024-08-31 08:18:15,444.10,12.51
2024-08-31 08:18:16,475.94,13.90
2024-08-31 08:18:17,506.66,15.28
2024-08-31 08:18:18,541.16,16.64
2024-08-31 08:18:19,572.02,17.93
2024-08-31 08:18:20,601.62,19.11
2024-08-31 08:18:21,611.86,19.75
2024-08-31 08:18:22,623.01,20.09
2024-08-31 08:18:23,625.59,20.53
2024-08-31 08:18:24,625.59,20.53
2024-08-31 08:18:25,623.01,20.53
2024-08-31 08:18:26,623.01,20.53
2024-08-31 08:18:27,618.71,20.53
2024-08-31 08:18:28,619.57,20.53
2024-08-31 08:18:29,621.29,20.53
2024-08-31 08:18:30,618.71,20.53
2024-08-31 08:18:31,614.43,20.53
2024-08-31 08:18:32,618.71,20.53
2024-08-31 08:18:33,616.14,20.53
2024-08-31 08:18:34,615.29,20.53
2024-08-31 08:18:35,612.72,20.53
2024-08-31 08:18:36,614.43,20.53
2024-08-31 08:18:37,614.43,20.53
2024-08-31 08:18:38,614.43,20.53
2024-08-31 08:18:39,614.43,20.53
2024-08-31 08:18:40,611.01,20.53
2024-08-31 08:18:41,613.57,20.53
2024-08-31 08:18:42,611.01,20.53
2024-08-31 08:18:43,612.72,20.53
2024-08-31 08:18:44,612.72,20.53
2024-08-31 08:18:45,611.01,20.53
2024-08-31 08:18:46,607.59,20.53
2024-08-31 08:18:47,611.01,20.53
2024-08-31 08:18:48,611.01,20.53
2024-08-31 08:18:49,605.88,20.53
2024-08-31 08:18:50,605.88,20.53
2024-08-31 08:18:51,604.18,20.53
2024-08-31 08:18:52,608.44,20.53
2024-08-31 08:18:53,607.59,20.53
2024-08-31 08:18:54,607.59,20.53
2024-08-31 08:18:55,607.59,20.53
2024-08-31 08:18:56,606.74,20.53
2024-08-31 08:18:57,606.74,20.53
2024-08-31 08:18:58,605.03,20.53
2024-08-31 08:18:59,604.18,20.53
2024-08-31 08:19:00,605.88,20.53
2024-08-31 08:19:01,605.03,20.53
2024-08-31 08:19:02,605.03,20.53
2024-08-31 08:19:03,605.03,20.53
2024-08-31 08:19:04,600.77,20.53
2024-08-31 08:19:05,606.74,20.53
2024-08-31 08:19:06,604.18,20.53
2024-08-31 08:19:07,605.03,20.53
2024-08-31 08:19:08,601.62,20.53
2024-08-31 08:19:09,604.18,20.53
2024-08-31 08:19:10,604.18,20.53
2024-08-31 08:19:11,604.18,20.53
2024-08-31 08:19:12,256.07,13.34
2024-08-31 08:19:13,27.14,3.76
2024-08-31 08:19:14,25.36,3.76
2024-08-31 08:19:15,24.76,3.76
2024-08-31 08:19:16,24.17,3.76
2024-08-31 08:19:17,23.58,3.76
2024-08-31 08:19:18,22.98,3.76
2024-08-31 08:19:19,22.39,3.76
2024-08-31 08:19:20,22.39,3.76
2024-08-31 08:19:21,22.39,3.76
2024-08-31 08:19:22,22.39,3.76
