time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 15:21:03,218.96,1.66
2024-08-30 15:21:04,248.29,3.38
2024-08-30 15:21:05,278.19,5.02
2024-08-30 15:21:06,305.00,6.65
2024-08-30 15:21:07,335.23,8.20
2024-08-30 15:21:08,369.79,9.69
2024-08-30 15:21:09,394.23,11.21
2024-08-30 15:21:10,427.59,12.67
2024-08-30 15:21:11,456.77,14.05
2024-08-30 15:21:12,486.39,15.38
2024-08-30 15:21:13,520.56,16.74
2024-08-30 15:21:14,551.95,17.98
2024-08-30 15:21:15,579.60,19.21
2024-08-30 15:21:16,589.73,19.80
2024-08-30 15:21:17,598.22,20.53
2024-08-30 15:21:18,617.86,21.11
2024-08-30 15:21:19,628.17,21.50
2024-08-30 15:21:20,623.01,21.50
2024-08-30 15:21:21,622.15,21.50
2024-08-30 15:21:22,617.86,21.50
2024-08-30 15:21:23,621.29,21.50
2024-08-30 15:21:24,621.29,21.50
2024-08-30 15:21:25,619.57,21.50
2024-08-30 15:21:26,617.86,21.50
2024-08-30 15:21:27,617.86,21.50
2024-08-30 15:21:28,617.00,21.50
2024-08-30 15:21:29,617.00,21.50
2024-08-30 15:21:30,616.14,21.50
2024-08-30 15:21:31,615.29,21.50
2024-08-30 15:21:32,614.43,21.50
2024-08-30 15:21:33,613.57,21.50
2024-08-30 15:21:34,613.57,21.50
2024-08-30 15:21:35,614.43,21.50
2024-08-30 15:21:36,614.43,21.50
2024-08-30 15:21:37,613.57,21.50
2024-08-30 15:21:38,385.79,18.67
2024-08-30 15:21:39,24.76,11.16
2024-08-30 15:21:40,22.98,11.16
2024-08-30 15:21:41,22.98,11.16
2024-08-30 15:21:42,21.20,11.16
2024-08-30 15:21:43,22.39,11.16
2024-08-30 15:21:44,21.80,11.16
2024-08-30 15:21:45,21.80,11.16
2024-08-30 15:21:46,21.20,11.16
2024-08-30 15:21:47,21.20,11.16
2024-08-30 15:21:48,21.80,11.16
