time,3074（YDC1200-200型kN）力值曲线,3074（YDC1200-200型kN）位移曲线
2024-09-09 07:04:29,229.85,-0.14
2024-09-09 07:04:30,256.02,-0.14
2024-09-09 07:04:31,273.95,-0.14
2024-09-09 07:04:32,310.42,-0.14
2024-09-09 07:04:33,339.42,-0.14
2024-09-09 07:04:34,372.73,-0.14
2024-09-09 07:04:35,409.00,-0.14
2024-09-09 07:04:36,440.42,-0.14
2024-09-09 07:04:37,476.39,-0.14
2024-09-09 07:04:38,468.34,-0.14
2024-09-09 07:04:39,510.56,-0.14
2024-09-09 07:04:40,547.79,-0.14
2024-09-09 07:04:41,573.81,-0.14
2024-09-09 07:04:42,579.73,-0.14
2024-09-09 07:04:43,570.44,-0.14
2024-09-09 07:04:44,567.91,-0.14
2024-09-09 07:04:45,566.23,-0.14
2024-09-09 07:04:46,562.02,-0.14
2024-09-09 07:04:47,563.70,-0.14
2024-09-09 07:04:48,558.66,-0.14
2024-09-09 07:04:49,562.02,-0.14
2024-09-09 07:04:50,559.50,-0.14
2024-09-09 07:04:51,555.31,-0.14
2024-09-09 07:04:52,556.99,-0.14
2024-09-09 07:04:53,558.66,-0.14
2024-09-09 07:04:54,558.66,-0.14
2024-09-09 07:04:55,557.83,-0.14
2024-09-09 07:04:56,555.31,-0.14
2024-09-09 07:04:57,556.15,-0.14
2024-09-09 07:04:58,552.80,-0.14
2024-09-09 07:04:59,551.96,-0.14
2024-09-09 07:05:00,553.64,-0.14
2024-09-09 07:05:01,552.80,-0.14
2024-09-09 07:05:02,549.46,-0.14
2024-09-09 07:05:03,551.96,-0.14
2024-09-09 07:05:04,552.80,-0.14
2024-09-09 07:05:05,552.80,-0.14
2024-09-09 07:05:06,551.96,-0.14
2024-09-09 07:05:07,551.96,-0.14
2024-09-09 07:05:08,551.96,-0.14
2024-09-09 07:05:09,548.62,-0.14
2024-09-09 07:05:10,550.29,-0.14
2024-09-09 07:05:11,551.13,-0.14
2024-09-09 07:05:12,545.28,-0.14
2024-09-09 07:05:13,551.13,-0.14
2024-09-09 07:05:14,550.29,-0.14
2024-09-09 07:05:15,549.46,-0.14
2024-09-09 07:05:16,549.46,-0.14
2024-09-09 07:05:17,545.28,-0.14
2024-09-09 07:05:18,545.28,-0.14
2024-09-09 07:05:19,548.62,-0.14
2024-09-09 07:05:20,549.46,-0.14
2024-09-09 07:05:21,548.62,-0.14
2024-09-09 07:05:22,546.95,-0.14
2024-09-09 07:05:23,547.79,-0.14
2024-09-09 07:05:24,543.62,-0.14
2024-09-09 07:05:25,545.28,-0.14
2024-09-09 07:05:26,546.12,-0.14
2024-09-09 07:05:27,546.12,-0.14
2024-09-09 07:05:28,544.45,-0.14
2024-09-09 07:05:29,546.12,-0.14
2024-09-09 07:05:30,546.95,-0.14
2024-09-09 07:05:31,546.95,-0.14
2024-09-09 07:05:32,545.28,-0.14
2024-09-09 07:05:33,546.12,-0.14
2024-09-09 07:05:34,541.95,-0.14
2024-09-09 07:05:35,545.28,-0.14
2024-09-09 07:05:36,546.12,-0.14
2024-09-09 07:05:37,545.28,-0.14
2024-09-09 07:05:38,541.12,-0.14
2024-09-09 07:05:39,545.28,-0.14
2024-09-09 07:05:40,544.45,-0.14
2024-09-09 07:05:41,545.28,-0.14
2024-09-09 07:05:42,539.46,-0.14
2024-09-09 07:05:43,541.95,-0.14
2024-09-09 07:05:44,541.95,-0.14
2024-09-09 07:05:45,543.62,-0.14
2024-09-09 07:05:46,543.62,-0.14
2024-09-09 07:05:47,544.45,-0.14
2024-09-09 07:05:48,542.79,-0.14
2024-09-09 07:05:49,543.62,-0.14
2024-09-09 07:05:50,541.12,-0.14
2024-09-09 07:05:51,541.95,-0.14
2024-09-09 07:05:52,541.95,-0.14
2024-09-09 07:05:53,537.79,-0.14
2024-09-09 07:05:54,542.79,-0.14
2024-09-09 07:05:55,541.95,-0.14
2024-09-09 07:05:56,538.63,-0.14
2024-09-09 07:05:57,540.29,-0.14
2024-09-09 07:05:58,537.79,-0.14
2024-09-09 07:05:59,541.12,-0.14
2024-09-09 07:06:00,541.95,-0.14
2024-09-09 07:06:01,538.63,-0.14
2024-09-09 07:06:02,539.46,-0.14
2024-09-09 07:06:03,541.12,-0.14
2024-09-09 07:06:04,539.46,-0.14
2024-09-09 07:06:05,534.47,-0.14
2024-09-09 07:06:06,536.96,-0.14
2024-09-09 07:06:07,537.79,-0.14
2024-09-09 07:06:08,539.46,-0.14
2024-09-09 07:06:09,535.30,-0.14
2024-09-09 07:06:10,536.96,-0.14
2024-09-09 07:06:11,537.79,-0.14
2024-09-09 07:06:12,539.46,-0.14
2024-09-09 07:06:13,537.79,-0.14
2024-09-09 07:06:14,496.66,-0.14
2024-09-09 07:06:15,442.01,-0.14
2024-09-09 07:06:16,392.70,-0.14
2024-09-09 07:06:17,328.95,-0.14
2024-09-09 07:06:18,264.60,-0.14
2024-09-09 07:06:19,204.81,-0.14
2024-09-09 07:06:20,117.87,-0.14
2024-09-09 07:06:21,16.55,-0.14
2024-09-09 07:06:22,14.76,-0.14
2024-09-09 07:06:23,14.17,-0.14
2024-09-09 07:06:24,13.58,-0.14
2024-09-09 07:06:25,12.39,-0.14
2024-09-09 07:06:26,12.39,-0.14
2024-09-09 07:06:27,12.39,-0.14
2024-09-09 07:06:28,12.39,-0.14
2024-09-09 07:06:29,12.39,-0.14
2024-09-09 07:06:30,12.39,-0.14
