time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-09-09 05:13:12,115.20,1.55
2024-09-09 05:13:13,144.65,3.27
2024-09-09 05:13:14,173.95,4.91
2024-09-09 05:13:15,203.79,6.49
2024-09-09 05:13:16,234.18,8.04
2024-09-09 05:13:17,271.96,9.53
2024-09-09 05:13:18,300.44,11.00
2024-09-09 05:13:19,327.00,12.41
2024-09-09 05:13:20,361.13,13.80
2024-09-09 05:13:21,390.15,15.17
2024-09-09 05:13:22,428.68,16.49
2024-09-09 05:13:23,451.13,17.78
2024-09-09 05:13:24,484.82,19.07
2024-09-09 05:13:25,521.62,20.34
2024-09-09 05:13:26,551.13,21.54
2024-09-09 05:13:27,569.55,22.31
2024-09-09 05:13:28,565.15,23.36
2024-09-09 05:13:29,613.97,24.16
2024-09-09 05:13:30,631.96,24.96
2024-09-09 05:13:31,654.63,25.70
2024-09-09 05:13:32,645.54,26.39
2024-09-09 05:13:33,651.90,26.76
2024-09-09 05:13:34,645.54,26.76
2024-09-09 05:13:35,644.63,26.76
2024-09-09 05:13:36,649.17,26.76
2024-09-09 05:13:37,647.36,26.76
2024-09-09 05:13:38,641.91,26.76
2024-09-09 05:13:39,644.63,26.76
2024-09-09 05:13:40,644.63,26.76
2024-09-09 05:13:41,643.73,26.76
2024-09-09 05:13:42,643.73,26.76
2024-09-09 05:13:43,636.48,26.76
2024-09-09 05:13:44,636.48,26.76
2024-09-09 05:13:45,635.58,26.76
2024-09-09 05:13:46,635.58,26.76
2024-09-09 05:13:47,635.58,26.76
2024-09-09 05:13:48,636.48,26.76
2024-09-09 05:13:49,633.77,26.76
2024-09-09 05:13:50,629.25,26.76
2024-09-09 05:13:51,631.06,26.76
2024-09-09 05:13:52,632.86,26.76
2024-09-09 05:13:53,629.25,26.76
2024-09-09 05:13:54,632.86,26.76
2024-09-09 05:13:55,626.55,26.76
2024-09-09 05:13:56,631.06,26.76
2024-09-09 05:13:57,625.65,26.76
2024-09-09 05:13:58,631.06,26.76
2024-09-09 05:13:59,625.65,26.76
2024-09-09 05:14:00,630.16,26.76
2024-09-09 05:14:01,628.35,26.76
2024-09-09 05:14:02,629.25,26.76
2024-09-09 05:14:03,625.65,26.76
2024-09-09 05:14:04,623.85,26.76
2024-09-09 05:14:05,628.35,26.76
2024-09-09 05:14:06,626.55,26.76
2024-09-09 05:14:07,628.35,26.76
2024-09-09 05:14:08,628.35,26.76
2024-09-09 05:14:09,624.75,26.76
2024-09-09 05:14:10,622.05,26.76
2024-09-09 05:14:11,622.95,26.76
2024-09-09 05:14:12,626.55,26.76
2024-09-09 05:14:13,624.75,26.76
2024-09-09 05:14:14,620.25,26.76
2024-09-09 05:14:15,621.15,26.76
2024-09-09 05:14:16,622.95,26.76
2024-09-09 05:14:17,623.85,26.76
2024-09-09 05:14:18,624.75,26.76
2024-09-09 05:14:19,624.75,26.76
2024-09-09 05:14:20,624.75,26.76
2024-09-09 05:14:21,619.35,26.76
2024-09-09 05:14:22,621.15,26.76
2024-09-09 05:14:23,622.95,26.76
2024-09-09 05:14:24,618.45,26.76
2024-09-09 05:14:25,622.05,26.76
2024-09-09 05:14:26,622.95,26.76
2024-09-09 05:14:27,615.76,26.76
2024-09-09 05:14:28,621.15,26.76
2024-09-09 05:14:29,618.45,26.76
2024-09-09 05:14:30,622.95,26.76
2024-09-09 05:14:31,618.45,26.76
2024-09-09 05:14:32,621.15,26.76
2024-09-09 05:14:33,618.45,26.76
2024-09-09 05:14:34,621.15,26.76
2024-09-09 05:14:35,617.56,26.76
2024-09-09 05:14:36,617.56,26.76
2024-09-09 05:14:37,620.25,26.76
2024-09-09 05:14:38,622.05,26.76
2024-09-09 05:14:39,618.45,26.76
2024-09-09 05:14:40,621.15,26.76
2024-09-09 05:14:41,620.25,26.76
2024-09-09 05:14:42,620.25,26.76
2024-09-09 05:14:43,617.56,26.76
2024-09-09 05:14:44,619.35,26.76
2024-09-09 05:14:45,616.66,26.76
2024-09-09 05:14:46,621.15,26.76
2024-09-09 05:14:47,621.15,26.76
2024-09-09 05:14:48,620.25,26.76
2024-09-09 05:14:49,621.15,26.76
2024-09-09 05:14:50,617.56,26.76
2024-09-09 05:14:51,618.45,26.76
2024-09-09 05:14:52,620.25,26.76
2024-09-09 05:14:53,621.15,26.76
2024-09-09 05:14:54,617.56,26.76
2024-09-09 05:14:55,613.97,26.76
2024-09-09 05:14:56,619.35,26.76
2024-09-09 05:14:57,617.56,26.76
2024-09-09 05:14:58,619.35,26.76
2024-09-09 05:14:59,619.35,26.76
