time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 08:06:31,249.70,1.60
2024-08-30 08:06:32,279.63,3.32
2024-08-30 08:06:33,316.73,5.02
2024-08-30 08:06:34,349.42,6.65
2024-08-30 08:06:35,379.67,8.26
2024-08-30 08:06:36,415.10,9.85
2024-08-30 08:06:37,450.42,11.37
2024-08-30 08:06:38,479.95,12.87
2024-08-30 08:06:39,514.82,14.31
2024-08-30 08:06:40,548.63,15.73
2024-08-30 08:06:41,579.60,17.09
2024-08-30 08:06:42,608.44,18.23
2024-08-30 08:06:43,607.59,18.87
2024-08-30 08:06:44,618.71,19.26
2024-08-30 08:06:45,611.01,19.26
2024-08-30 08:06:46,614.43,19.26
2024-08-30 08:06:47,614.43,19.26
2024-08-30 08:06:48,612.72,19.26
2024-08-30 08:06:49,610.15,19.26
2024-08-30 08:06:50,610.15,19.26
2024-08-30 08:06:51,608.44,19.26
2024-08-30 08:06:52,608.44,19.26
2024-08-30 08:06:53,605.88,19.26
2024-08-30 08:06:54,607.59,19.26
2024-08-30 08:06:55,604.18,19.26
2024-08-30 08:06:56,605.03,19.26
2024-08-30 08:06:57,602.47,19.26
2024-08-30 08:06:58,605.88,19.26
2024-08-30 08:06:59,605.03,19.26
2024-08-30 08:07:00,604.18,19.26
2024-08-30 08:07:01,589.73,19.21
2024-08-30 08:07:02,193.59,13.95
2024-08-30 08:07:03,22.39,8.74
2024-08-30 08:07:04,22.98,8.74
2024-08-30 08:07:05,22.39,8.74
2024-08-30 08:07:06,22.39,8.74
2024-08-30 08:07:07,22.39,8.74
2024-08-30 08:07:08,21.80,8.74
2024-08-30 08:07:09,21.20,8.74
2024-08-30 08:07:10,22.39,8.74
2024-08-30 08:07:11,22.39,8.74
2024-08-30 08:07:12,21.80,8.74
