time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 04:31:42,257.48,1.60
2024-08-31 04:31:43,285.39,3.32
2024-08-31 04:31:44,317.47,5.02
2024-08-31 04:31:45,353.92,6.65
2024-08-31 04:31:46,388.85,8.26
2024-08-31 04:31:47,421.34,9.85
2024-08-31 04:31:48,459.16,11.42
2024-08-31 04:31:49,497.72,12.93
2024-08-31 04:31:50,526.30,14.41
2024-08-31 04:31:51,566.99,15.88
2024-08-31 04:31:52,602.47,17.33
2024-08-31 04:31:53,604.18,18.13
2024-08-31 04:31:54,600.77,18.13
2024-08-31 04:31:55,599.92,18.13
2024-08-31 04:31:56,593.12,18.13
2024-08-31 04:31:57,597.37,18.13
2024-08-31 04:31:58,593.97,18.13
2024-08-31 04:31:59,594.82,18.13
2024-08-31 04:32:00,592.28,18.13
2024-08-31 04:32:01,592.28,18.13
2024-08-31 04:32:02,593.12,18.13
2024-08-31 04:32:03,592.28,18.13
2024-08-31 04:32:04,589.73,18.13
2024-08-31 04:32:05,590.58,18.13
2024-08-31 04:32:06,589.73,18.13
2024-08-31 04:32:07,585.50,18.13
2024-08-31 04:32:08,588.04,18.13
2024-08-31 04:32:09,585.50,18.13
2024-08-31 04:32:10,587.20,18.13
2024-08-31 04:32:11,587.20,18.13
2024-08-31 04:32:12,587.20,18.13
2024-08-31 04:32:13,587.20,18.13
2024-08-31 04:32:14,587.20,18.13
2024-08-31 04:32:15,586.35,18.13
2024-08-31 04:32:16,585.50,18.13
2024-08-31 04:32:17,584.66,18.13
2024-08-31 04:32:18,582.97,18.13
2024-08-31 04:32:19,582.97,18.13
2024-08-31 04:32:20,579.60,18.13
2024-08-31 04:32:21,582.97,18.13
2024-08-31 04:32:22,580.44,18.13
2024-08-31 04:32:23,579.60,18.13
2024-08-31 04:32:24,582.13,18.13
2024-08-31 04:32:25,583.81,18.13
2024-08-31 04:32:26,581.28,18.13
2024-08-31 04:32:27,583.81,18.13
2024-08-31 04:32:28,582.97,18.13
2024-08-31 04:32:29,582.97,18.13
2024-08-31 04:32:30,582.13,18.13
2024-08-31 04:32:31,582.13,18.13
2024-08-31 04:32:32,579.60,18.13
2024-08-31 04:32:33,579.60,18.13
2024-08-31 04:32:34,578.75,18.13
2024-08-31 04:32:35,578.75,18.13
2024-08-31 04:32:36,581.28,18.13
2024-08-31 04:32:37,581.28,18.13
2024-08-31 04:32:38,579.60,18.13
2024-08-31 04:32:39,580.44,18.13
2024-08-31 04:32:40,580.44,18.13
2024-08-31 04:32:41,580.44,18.13
2024-08-31 04:32:42,577.07,18.13
2024-08-31 04:32:43,581.28,18.13
2024-08-31 04:32:44,577.91,18.13
2024-08-31 04:32:45,579.60,18.13
2024-08-31 04:32:46,577.91,18.13
2024-08-31 04:32:47,580.44,18.13
2024-08-31 04:32:48,577.91,18.13
2024-08-31 04:32:49,577.91,18.13
2024-08-31 04:32:50,576.23,18.13
2024-08-31 04:32:51,411.22,15.48
2024-08-31 04:32:52,271.02,8.36
2024-08-31 04:32:53,140.24,2.71
2024-08-31 04:32:54,35.52,1.21
2024-08-31 04:32:55,32.52,1.21
2024-08-31 04:32:56,30.13,1.21
2024-08-31 04:32:57,28.93,1.21
2024-08-31 04:32:58,27.14,1.21
2024-08-31 04:32:59,27.14,1.21
2024-08-31 04:33:00,26.55,1.21
2024-08-31 04:33:01,25.95,1.21
2024-08-31 04:33:02,25.95,1.21
2024-08-31 04:33:03,24.76,1.21
