time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 11:48:13,207.93,1.71
2024-08-31 11:48:14,232.16,3.54
2024-08-31 11:48:15,263.88,5.29
2024-08-31 11:48:16,296.26,7.08
2024-08-31 11:48:17,325.59,8.74
2024-08-31 11:48:18,358.44,10.38
2024-08-31 11:48:19,391.92,11.99
2024-08-31 11:48:20,422.90,13.54
2024-08-31 11:48:21,457.57,15.07
2024-08-31 11:48:22,492.86,16.59
2024-08-31 11:48:23,520.56,18.08
2024-08-31 11:48:24,558.62,19.51
2024-08-31 11:48:25,593.97,20.87
2024-08-31 11:48:26,593.12,21.30
2024-08-31 11:48:27,592.28,21.30
2024-08-31 11:48:28,587.20,21.30
2024-08-31 11:48:29,587.20,21.30
2024-08-31 11:48:30,589.73,21.30
2024-08-31 11:48:31,589.73,21.30
2024-08-31 11:48:32,585.50,21.30
2024-08-31 11:48:33,589.73,21.30
2024-08-31 11:48:34,588.89,21.30
2024-08-31 11:48:35,588.04,21.30
2024-08-31 11:48:36,587.20,21.30
2024-08-31 11:48:37,586.35,21.30
2024-08-31 11:48:38,582.13,21.30
2024-08-31 11:48:39,587.20,21.30
2024-08-31 11:48:40,582.13,21.30
2024-08-31 11:48:41,583.81,21.30
2024-08-31 11:48:42,586.35,21.30
2024-08-31 11:48:43,582.97,21.30
2024-08-31 11:48:44,582.97,21.30
2024-08-31 11:48:45,584.66,21.30
2024-08-31 11:48:46,580.44,21.30
2024-08-31 11:48:47,585.50,21.30
2024-08-31 11:48:48,582.13,21.30
2024-08-31 11:48:49,581.28,21.30
2024-08-31 11:48:50,585.50,21.30
2024-08-31 11:48:51,584.66,21.30
2024-08-31 11:48:52,584.66,21.30
2024-08-31 11:48:53,579.60,21.30
2024-08-31 11:48:54,582.97,21.30
2024-08-31 11:48:55,578.75,21.30
2024-08-31 11:48:56,582.13,21.30
2024-08-31 11:48:57,582.97,21.30
2024-08-31 11:48:58,582.97,21.30
2024-08-31 11:48:59,582.97,21.30
2024-08-31 11:49:00,582.97,21.30
2024-08-31 11:49:01,582.97,21.30
2024-08-31 11:49:02,581.28,21.30
2024-08-31 11:49:03,581.28,21.30
2024-08-31 11:49:04,580.44,21.30
2024-08-31 11:49:05,579.60,21.30
2024-08-31 11:49:06,582.97,21.30
2024-08-31 11:49:07,577.91,21.30
2024-08-31 11:49:08,582.13,21.30
2024-08-31 11:49:09,581.28,21.30
2024-08-31 11:49:10,582.13,21.30
2024-08-31 11:49:11,582.97,21.30
2024-08-31 11:49:12,581.28,21.30
2024-08-31 11:49:13,582.13,21.30
2024-08-31 11:49:14,580.44,21.30
2024-08-31 11:49:15,582.13,21.30
2024-08-31 11:49:16,582.13,21.30
2024-08-31 11:49:17,582.13,21.30
2024-08-31 11:49:18,579.60,21.30
2024-08-31 11:49:19,575.38,21.30
2024-08-31 11:49:20,581.28,21.30
2024-08-31 11:49:21,581.28,21.30
2024-08-31 11:49:22,576.23,21.30
2024-08-31 11:49:23,579.60,21.30
2024-08-31 11:49:24,579.60,21.30
2024-08-31 11:49:25,576.23,21.30
2024-08-31 11:49:26,576.23,21.30
2024-08-31 11:49:27,580.44,21.30
2024-08-31 11:49:28,576.23,21.30
2024-08-31 11:49:29,581.28,21.30
2024-08-31 11:49:30,577.07,21.30
2024-08-31 11:49:31,579.60,21.30
2024-08-31 11:49:32,576.23,21.30
2024-08-31 11:49:33,579.60,21.30
2024-08-31 11:49:34,577.91,21.30
2024-08-31 11:49:35,579.60,21.30
2024-08-31 11:49:36,578.75,21.30
2024-08-31 11:49:37,580.44,21.30
2024-08-31 11:49:38,580.44,21.30
2024-08-31 11:49:39,576.23,21.30
2024-08-31 11:49:40,577.07,21.30
2024-08-31 11:49:41,577.91,21.30
2024-08-31 11:49:42,580.44,21.30
2024-08-31 11:49:43,577.91,21.30
2024-08-31 11:49:44,580.44,21.30
2024-08-31 11:49:45,580.44,21.30
2024-08-31 11:49:46,580.44,21.30
2024-08-31 11:49:47,579.60,21.30
2024-08-31 11:49:48,579.60,21.30
2024-08-31 11:49:49,580.44,21.30
2024-08-31 11:49:50,579.60,21.30
2024-08-31 11:49:51,580.44,21.30
2024-08-31 11:49:52,579.60,21.30
2024-08-31 11:49:53,577.07,21.30
2024-08-31 11:49:54,579.60,21.30
2024-08-31 11:49:55,580.44,21.30
2024-08-31 11:49:56,579.60,21.30
2024-08-31 11:49:57,575.38,21.30
2024-08-31 11:49:58,580.44,21.30
2024-08-31 11:49:59,579.60,21.30
2024-08-31 11:50:00,576.23,21.30
2024-08-31 11:50:01,579.60,21.30
2024-08-31 11:50:02,574.54,21.30
2024-08-31 11:50:03,576.23,21.30
2024-08-31 11:50:04,576.23,21.30
2024-08-31 11:50:05,579.60,21.30
2024-08-31 11:50:06,577.07,21.30
2024-08-31 11:50:07,579.60,21.30
2024-08-31 11:50:08,577.91,21.30
2024-08-31 11:50:09,578.75,21.30
2024-08-31 11:50:10,579.60,21.30
2024-08-31 11:50:11,576.23,21.30
2024-08-31 11:50:12,579.60,21.30
2024-08-31 11:50:13,577.07,21.30
2024-08-31 11:50:14,577.91,21.30
2024-08-31 11:50:15,577.07,21.30
2024-08-31 11:50:16,579.60,21.30
2024-08-31 11:50:17,573.70,21.30
2024-08-31 11:50:18,579.60,21.30
2024-08-31 11:50:19,579.60,21.30
2024-08-31 11:50:20,578.75,21.30
2024-08-31 11:50:21,579.60,21.30
2024-08-31 11:50:22,579.60,21.30
2024-08-31 11:50:23,577.91,21.30
2024-08-31 11:50:24,578.75,21.30
2024-08-31 11:50:25,577.91,21.30
2024-08-31 11:50:26,578.75,21.30
2024-08-31 11:50:27,579.60,21.30
2024-08-31 11:50:28,578.75,21.30
2024-08-31 11:50:29,578.75,21.30
2024-08-31 11:50:30,576.23,21.30
2024-08-31 11:50:31,575.38,21.30
2024-08-31 11:50:32,577.07,21.30
2024-08-31 11:50:33,578.75,21.30
2024-08-31 11:50:34,577.07,21.30
2024-08-31 11:50:35,574.54,21.30
2024-08-31 11:50:36,577.91,21.30
2024-08-31 11:50:37,405.02,18.48
2024-08-31 11:50:38,47.58,12.77
2024-08-31 11:50:39,36.72,12.77
2024-08-31 11:50:40,30.72,12.77
2024-08-31 11:50:41,27.14,12.77
2024-08-31 11:50:42,26.55,12.77
2024-08-31 11:50:43,27.14,12.77
2024-08-31 11:50:44,27.14,12.77
2024-08-31 11:50:45,25.36,12.77
2024-08-31 11:50:46,25.36,12.77
2024-08-31 11:50:47,25.36,12.77
