time,3053（500kN）力值曲线,3053（500kN）位移曲线
2024-01-04 14:39:20,786.93,-1.16
2024-01-04 14:39:21,813.19,-0.77
2024-01-04 14:39:22,878.93,-0.36
2024-01-04 14:39:23,655.84,-0.34
2024-01-04 14:39:24,649.29,-0.34
2024-01-04 14:39:25,836.19,0.04
2024-01-04 14:39:26,672.20,0.35
2024-01-04 14:39:27,665.65,0.35
2024-01-04 14:39:28,872.35,0.43
2024-01-04 14:39:29,849.33,0.84
2024-01-04 14:39:30,665.65,0.90
2024-01-04 14:39:31,665.65,0.90
2024-01-04 14:39:32,826.33,1.23
2024-01-04 14:39:33,675.47,1.38
2024-01-04 14:39:34,665.65,1.38
2024-01-04 14:39:35,869.06,1.63
2024-01-04 14:39:36,678.75,1.77
2024-01-04 14:39:37,668.93,1.77
2024-01-04 14:39:38,829.62,2.02
2024-01-04 14:39:39,678.75,2.14
2024-01-04 14:39:40,672.20,2.14
2024-01-04 14:39:41,869.06,2.42
2024-01-04 14:39:42,678.75,2.45
2024-01-04 14:39:43,668.93,2.45
2024-01-04 14:39:44,691.85,2.73
2024-01-04 14:39:45,672.20,2.73
2024-01-04 14:39:46,869.06,2.81
2024-01-04 14:39:47,691.85,3.00
2024-01-04 14:39:48,678.75,3.00
2024-01-04 14:39:49,829.62,3.20
2024-01-04 14:39:50,691.85,3.24
2024-01-04 14:39:51,678.75,3.24
2024-01-04 14:39:52,682.02,3.48
2024-01-04 14:39:53,682.02,3.48
2024-01-04 14:39:54,829.62,3.60
2024-01-04 14:39:55,691.85,3.71
2024-01-04 14:39:56,678.75,3.71
2024-01-04 14:39:57,704.95,3.95
2024-01-04 14:39:58,691.85,3.95
2024-01-04 14:39:59,842.76,3.99
2024-01-04 14:40:00,691.85,4.15
2024-01-04 14:40:01,682.02,4.15
2024-01-04 14:40:02,698.40,4.35
2024-01-04 14:40:03,678.75,4.35
2024-01-04 14:40:04,862.48,4.38
2024-01-04 14:40:05,878.93,4.78
2024-01-04 14:40:06,869.06,5.18
2024-01-04 14:40:07,875.64,5.59
2024-01-04 14:40:08,901.96,5.98
2024-01-04 14:40:09,915.13,6.39
2024-01-04 14:40:10,915.13,6.78
2024-01-04 14:40:11,925.00,7.19
2024-01-04 14:40:12,931.59,7.58
2024-01-04 14:40:13,981.02,7.99
2024-01-04 14:40:14,981.02,8.39
2024-01-04 14:40:15,987.62,8.79
2024-01-04 14:40:16,918.42,9.19
2024-01-04 14:40:17,944.77,9.59
2024-01-04 14:40:18,938.18,9.99
2024-01-04 14:40:19,951.36,10.40
2024-01-04 14:40:20,1000.81,10.79
2024-01-04 14:40:21,1000.81,11.19
2024-01-04 14:40:22,1007.41,11.59
2024-01-04 14:40:23,944.77,11.99
2024-01-04 14:40:24,974.43,12.39
2024-01-04 14:40:25,974.43,12.79
2024-01-04 14:40:26,967.83,13.20
2024-01-04 14:40:27,1010.71,13.59
2024-01-04 14:40:28,1033.81,13.99
2024-01-04 14:40:29,1043.72,14.39
2024-01-04 14:40:30,957.95,14.79
2024-01-04 14:40:31,981.02,15.19
2024-01-04 14:40:32,994.21,15.59
2024-01-04 14:40:33,997.51,15.99
2024-01-04 14:40:34,1033.81,16.39
2024-01-04 14:40:35,1056.93,16.79
2024-01-04 14:40:36,1070.14,17.18
2024-01-04 14:40:37,987.62,17.59
2024-01-04 14:40:38,1017.31,17.98
2024-01-04 14:40:39,1020.61,18.38
2024-01-04 14:40:40,1030.51,18.79
2024-01-04 14:40:41,1063.53,19.18
2024-01-04 14:40:42,1089.97,19.58
2024-01-04 14:40:43,1030.51,19.98
2024-01-04 14:40:44,1037.11,20.38
2024-01-04 14:40:45,1050.32,20.77
2024-01-04 14:40:46,1063.53,21.18
2024-01-04 14:40:47,1086.66,21.58
2024-01-04 14:40:48,1020.61,21.97
2024-01-04 14:40:49,1050.32,22.37
2024-01-04 14:40:50,1053.62,22.77
2024-01-04 14:40:51,1089.97,23.17
2024-01-04 14:40:52,1106.50,23.57
2024-01-04 14:40:53,1116.42,23.96
2024-01-04 14:40:54,1063.53,24.37
2024-01-04 14:40:55,1089.97,24.76
2024-01-04 14:40:56,1099.89,25.16
2024-01-04 14:40:57,1119.73,25.55
2024-01-04 14:40:58,1063.53,25.96
2024-01-04 14:40:59,1089.97,26.36
2024-01-04 14:41:00,1093.27,26.75
2024-01-04 14:41:01,1149.51,27.15
2024-01-04 14:41:02,1169.38,27.54
2024-01-04 14:41:03,1093.27,27.94
2024-01-04 14:41:04,1116.42,28.34
2024-01-04 14:41:05,1123.04,28.74
2024-01-04 14:41:06,1159.44,29.13
2024-01-04 14:41:07,1073.44,29.53
2024-01-04 14:41:08,1129.66,29.93
2024-01-04 14:41:09,1136.27,30.32
2024-01-04 14:41:10,1142.89,30.72
2024-01-04 14:41:11,1182.63,31.11
2024-01-04 14:41:12,1126.35,31.51
2024-01-04 14:41:13,1139.58,31.91
2024-01-04 14:41:14,1166.07,32.31
2024-01-04 14:41:15,1199.19,32.71
2024-01-04 14:41:16,1215.77,33.10
2024-01-04 14:41:17,1152.82,33.50
2024-01-04 14:41:18,1172.69,33.89
2024-01-04 14:41:19,1189.25,34.29
2024-01-04 14:41:20,1199.19,34.68
2024-01-04 14:41:21,1152.82,35.08
2024-01-04 14:41:22,1182.63,35.48
2024-01-04 14:41:23,1185.94,35.87
2024-01-04 14:41:24,1238.98,36.27
2024-01-04 14:41:25,1199.19,36.66
2024-01-04 14:41:26,1189.25,37.06
2024-01-04 14:41:27,1205.82,37.45
2024-01-04 14:41:28,1225.71,37.85
2024-01-04 14:41:29,1262.21,38.24
2024-01-04 14:41:30,1166.07,38.64
2024-01-04 14:41:31,1209.14,39.04
2024-01-04 14:41:32,1222.40,39.43
2024-01-04 14:41:33,1232.35,39.83
2024-01-04 14:41:34,1272.16,40.22
2024-01-04 14:41:35,1212.45,40.62
