time,3051（500kN）力值曲线,3051（500kN）位移曲线
2024-01-04 14:47:03,961.24,-0.71
2024-01-04 14:47:04,1060.23,-0.24
2024-01-04 14:47:05,1159.44,0.21
2024-01-04 14:47:06,1192.57,0.67
2024-01-04 14:47:07,1212.45,1.14
2024-01-04 14:47:08,1222.40,1.60
2024-01-04 14:47:09,1238.98,2.06
2024-01-04 14:47:10,1255.57,2.52
2024-01-04 14:47:11,1268.84,2.98
2024-01-04 14:47:12,1268.84,3.44
2024-01-04 14:47:13,1295.41,3.90
2024-01-04 14:47:14,1126.35,3.94
2024-01-04 14:47:15,1123.04,3.94
2024-01-04 14:47:16,1149.51,4.20
2024-01-04 14:47:17,1129.66,4.20
2024-01-04 14:47:18,1298.73,4.34
2024-01-04 14:47:19,1152.82,4.42
2024-01-04 14:47:20,1149.51,4.42
2024-01-04 14:47:21,1162.75,4.60
2024-01-04 14:47:22,1159.44,4.60
2024-01-04 14:47:23,1265.53,4.77
2024-01-04 14:47:24,1162.75,4.77
2024-01-04 14:47:25,1159.44,4.77
2024-01-04 14:47:26,1172.69,4.94
2024-01-04 14:47:27,1162.75,4.94
2024-01-04 14:47:28,1176.00,5.12
2024-01-04 14:47:29,1152.82,5.12
2024-01-04 14:47:30,1321.99,5.20
2024-01-04 14:47:31,1159.44,5.29
2024-01-04 14:47:32,1152.82,5.29
2024-01-04 14:47:33,1159.44,5.47
2024-01-04 14:47:34,1149.51,5.47
2024-01-04 14:47:35,1318.66,5.64
2024-01-04 14:47:36,1152.82,5.64
2024-01-04 14:47:37,1139.58,5.64
2024-01-04 14:47:38,1152.82,5.81
2024-01-04 14:47:39,1149.51,5.81
2024-01-04 14:47:40,1159.44,5.99
2024-01-04 14:47:41,1152.82,5.99
2024-01-04 14:47:42,1321.99,6.06
2024-01-04 14:47:43,1162.75,6.17
2024-01-04 14:47:44,1159.44,6.17
2024-01-04 14:47:45,1159.44,6.35
2024-01-04 14:47:46,1159.44,6.35
2024-01-04 14:47:47,1328.63,6.50
2024-01-04 14:47:48,1159.44,6.51
2024-01-04 14:47:49,1149.51,6.51
2024-01-04 14:47:50,1159.44,6.69
2024-01-04 14:47:51,1152.82,6.69
2024-01-04 14:47:52,1166.07,6.87
2024-01-04 14:47:53,1159.44,6.87
2024-01-04 14:47:54,1318.66,6.93
2024-01-04 14:47:55,1335.28,7.39
2024-01-04 14:47:56,1338.61,7.84
2024-01-04 14:47:57,1348.58,8.30
2024-01-04 14:47:58,1355.23,8.76
2024-01-04 14:47:59,1365.21,9.22
2024-01-04 14:48:00,1371.87,9.68
2024-01-04 14:48:01,1371.87,10.13
2024-01-04 14:48:02,1381.85,10.59
2024-01-04 14:48:03,1388.51,11.05
2024-01-04 14:48:04,1385.18,11.51
2024-01-04 14:48:05,1391.83,11.97
2024-01-04 14:48:06,1398.49,12.43
2024-01-04 14:48:07,1398.49,12.88
2024-01-04 14:48:08,1398.49,13.34
2024-01-04 14:48:09,1411.81,13.79
2024-01-04 14:48:10,1405.15,14.25
2024-01-04 14:48:11,1408.48,14.71
2024-01-04 14:48:12,1418.47,15.16
2024-01-04 14:48:13,1421.80,15.62
2024-01-04 14:48:14,1428.47,16.08
2024-01-04 14:48:15,1421.80,16.54
2024-01-04 14:48:16,1435.13,17.00
2024-01-04 14:48:17,1431.80,17.45
2024-01-04 14:48:18,1448.46,17.91
2024-01-04 14:48:19,1438.46,18.37
2024-01-04 14:48:20,1438.46,18.82
2024-01-04 14:48:21,1448.46,19.28
2024-01-04 14:48:22,1455.13,19.73
2024-01-04 14:48:23,1451.79,20.19
2024-01-04 14:48:24,1461.79,20.65
2024-01-04 14:48:25,1465.13,21.11
2024-01-04 14:48:26,1465.13,21.57
2024-01-04 14:48:27,1471.80,22.02
2024-01-04 14:48:28,1475.13,22.47
2024-01-04 14:48:29,1478.47,22.93
2024-01-04 14:48:30,1481.80,23.39
2024-01-04 14:48:31,1488.47,23.85
2024-01-04 14:48:32,1488.47,24.30
2024-01-04 14:48:33,1485.14,24.76
2024-01-04 14:48:34,1488.47,25.21
2024-01-04 14:48:35,1488.47,25.67
2024-01-04 14:48:36,1515.17,26.13
2024-01-04 14:48:37,1511.83,26.58
2024-01-04 14:48:38,1515.17,27.04
2024-01-04 14:48:39,1515.17,27.49
