time,3052（500kN）力值曲线,3052（500kN）位移曲线
2023-12-15 07:59:06,806.62,-0.73
2023-12-15 07:59:07,816.48,-0.30
2023-12-15 07:59:08,816.48,0.14
2023-12-15 07:59:09,819.76,0.58
2023-12-15 07:59:10,829.62,1.01
2023-12-15 07:59:11,829.62,1.45
2023-12-15 07:59:12,836.19,1.89
2023-12-15 07:59:13,836.19,2.33
2023-12-15 07:59:14,842.76,2.76
2023-12-15 07:59:15,842.76,3.20
2023-12-15 07:59:16,862.48,3.64
2023-12-15 07:59:17,862.48,4.08
2023-12-15 07:59:18,852.62,4.51
2023-12-15 07:59:19,862.48,4.95
2023-12-15 07:59:20,869.06,5.39
2023-12-15 07:59:21,875.64,5.82
2023-12-15 07:59:22,875.64,6.25
2023-12-15 07:59:23,878.93,6.69
2023-12-15 07:59:24,892.09,7.13
2023-12-15 07:59:25,878.93,7.56
2023-12-15 07:59:26,892.09,8.00
2023-12-15 07:59:27,892.09,8.44
2023-12-15 07:59:28,901.96,8.88
2023-12-15 07:59:29,905.25,9.31
2023-12-15 07:59:30,911.83,9.75
2023-12-15 07:59:31,911.83,10.19
2023-12-15 07:59:32,925.00,10.62
2023-12-15 07:59:33,925.00,11.06
2023-12-15 07:59:34,931.59,11.50
2023-12-15 07:59:35,934.88,11.94
2023-12-15 07:59:36,941.47,12.37
2023-12-15 07:59:37,951.36,12.80
2023-12-15 07:59:38,951.36,13.24
2023-12-15 07:59:39,954.65,13.67
2023-12-15 07:59:40,964.54,14.11
2023-12-15 07:59:41,967.83,14.55
2023-12-15 07:59:42,977.72,14.99
2023-12-15 07:59:43,981.02,15.42
2023-12-15 07:59:44,777.08,15.79
2023-12-15 07:59:45,763.96,15.79
2023-12-15 07:59:46,964.54,15.85
2023-12-15 07:59:47,977.72,16.29
2023-12-15 07:59:48,981.02,16.72
2023-12-15 07:59:49,773.80,16.79
2023-12-15 07:59:50,770.52,16.79
2023-12-15 07:59:51,984.32,17.15
2023-12-15 07:59:52,783.64,17.35
2023-12-15 07:59:53,773.80,17.35
2023-12-15 07:59:54,994.21,17.59
2023-12-15 07:59:55,780.36,17.79
2023-12-15 07:59:56,773.80,17.79
2023-12-15 07:59:57,984.32,18.03
2023-12-15 07:59:58,783.64,18.13
2023-12-15 07:59:59,773.80,18.13
2023-12-15 08:00:00,786.93,18.43
2023-12-15 08:00:01,783.64,18.43
2023-12-15 08:00:02,987.62,18.45
2023-12-15 08:00:03,786.93,18.69
2023-12-15 08:00:04,780.36,18.69
2023-12-15 08:00:05,994.21,18.89
2023-12-15 08:00:06,780.36,18.95
2023-12-15 08:00:07,773.80,18.95
2023-12-15 08:00:08,796.77,19.21
2023-12-15 08:00:09,777.08,19.21
2023-12-15 08:00:10,987.62,19.32
2023-12-15 08:00:11,790.21,19.43
2023-12-15 08:00:12,786.93,19.43
2023-12-15 08:00:13,800.06,19.65
2023-12-15 08:00:14,790.21,19.65
2023-12-15 08:00:15,997.51,19.75
2023-12-15 08:00:16,796.77,19.87
2023-12-15 08:00:17,790.21,19.87
2023-12-15 08:00:18,803.34,20.08
2023-12-15 08:00:19,786.93,20.08
2023-12-15 08:00:20,1000.81,20.18
2023-12-15 08:00:21,800.06,20.30
2023-12-15 08:00:22,786.93,20.30
2023-12-15 08:00:23,800.06,20.51
2023-12-15 08:00:24,800.06,20.51
2023-12-15 08:00:25,1007.41,20.62
2023-12-15 08:00:26,803.34,20.73
2023-12-15 08:00:27,790.21,20.73
2023-12-15 08:00:28,803.34,20.95
2023-12-15 08:00:29,803.34,20.95
2023-12-15 08:00:30,1014.01,21.05
2023-12-15 08:00:31,1020.61,21.48
2023-12-15 08:00:32,1020.61,21.92
2023-12-15 08:00:33,1033.81,22.35
2023-12-15 08:00:34,1043.72,22.78
2023-12-15 08:00:35,1047.02,23.22
2023-12-15 08:00:36,1050.32,23.66
2023-12-15 08:00:37,1070.14,24.10
2023-12-15 08:00:38,1076.75,24.52
2023-12-15 08:00:39,1080.05,24.96
2023-12-15 08:00:40,1076.75,25.40
2023-12-15 08:00:41,1099.89,25.83
2023-12-15 08:00:42,1103.19,26.26
2023-12-15 08:00:43,1096.58,26.70
2023-12-15 08:00:44,1109.81,27.14
2023-12-15 08:00:45,1123.04,27.57
2023-12-15 08:00:46,1109.81,28.00
2023-12-15 08:00:47,1116.42,28.44
