time,3052（500kN）力值曲线,3052（500kN）位移曲线
2023-12-15 10:28:25,1136.27,-0.70
2023-12-15 10:28:26,1295.41,-0.22
2023-12-15 10:28:27,1488.47,0.25
2023-12-15 10:28:28,1608.74,0.72
2023-12-15 10:28:29,1605.39,1.20
2023-12-15 10:28:30,1628.82,1.67
2023-12-15 10:28:31,1648.90,2.15
2023-12-15 10:28:32,1692.45,2.62
2023-12-15 10:28:33,1695.80,3.09
2023-12-15 10:28:34,1715.92,3.56
2023-12-15 10:28:35,1736.04,4.03
2023-12-15 10:28:36,1746.11,4.50
2023-12-15 10:28:37,1772.96,4.97
2023-12-15 10:28:38,1826.72,5.44
2023-12-15 10:28:39,1642.21,5.50
2023-12-15 10:28:40,1632.16,5.50
2023-12-15 10:28:41,1662.30,5.78
2023-12-15 10:28:42,1648.90,5.78
2023-12-15 10:28:43,1846.89,5.90
2023-12-15 10:28:44,1665.65,5.97
2023-12-15 10:28:45,1658.95,5.97
2023-12-15 10:28:46,1665.65,6.16
2023-12-15 10:28:47,1669.00,6.16
2023-12-15 10:28:48,1658.95,6.35
2023-12-15 10:28:49,1655.60,6.35
2023-12-15 10:28:50,1840.17,6.37
2023-12-15 10:28:51,1655.60,6.53
2023-12-15 10:28:52,1652.25,6.53
2023-12-15 10:28:53,1665.65,6.72
2023-12-15 10:28:54,1655.60,6.72
2023-12-15 10:28:55,1836.81,6.83
2023-12-15 10:28:56,1648.90,6.95
2023-12-15 10:28:57,1638.86,6.95
2023-12-15 10:28:58,1665.65,7.18
2023-12-15 10:28:59,1638.86,7.18
2023-12-15 10:29:00,1850.26,7.29
2023-12-15 10:29:01,1655.60,7.37
2023-12-15 10:29:02,1652.25,7.37
2023-12-15 10:29:03,1658.95,7.55
2023-12-15 10:29:04,1642.21,7.55
2023-12-15 10:29:05,1669.00,7.74
2023-12-15 10:29:06,1658.95,7.74
2023-12-15 10:29:07,1840.17,7.75
2023-12-15 10:29:08,1658.95,7.93
2023-12-15 10:29:09,1662.30,7.93
2023-12-15 10:29:10,1672.35,8.12
2023-12-15 10:29:11,1655.60,8.12
