time,3050（500kN）力值曲线,3050（500kN）位移曲线
2023-12-31 08:15:00,1136.27,-0.78
2023-12-31 08:15:01,1258.89,-0.37
2023-12-31 08:15:02,1391.83,0.03
2023-12-31 08:15:03,1538.55,0.43
2023-12-31 08:15:04,1658.95,0.83
2023-12-31 08:15:05,1786.40,1.21
2023-12-31 08:15:06,1867.08,1.61
2023-12-31 08:15:07,1937.80,1.99
2023-12-31 08:15:08,1998.50,2.38
2023-12-31 08:15:09,2032.26,2.76
2023-12-31 08:15:10,2049.15,3.15
2023-12-31 08:15:11,2049.15,3.53
2023-12-31 08:15:12,2059.29,3.91
2023-12-31 08:15:13,2076.19,4.29
2023-12-31 08:15:14,2082.95,4.68
2023-12-31 08:15:15,2106.62,5.06
2023-12-31 08:15:16,2130.31,5.44
2023-12-31 08:15:17,2160.78,5.82
2023-12-31 08:15:18,2177.72,6.20
2023-12-31 08:15:19,2218.39,6.58
2023-12-31 08:15:20,1961.39,6.66
2023-12-31 08:15:21,1961.39,6.66
2023-12-31 08:15:22,1998.50,6.91
2023-12-31 08:15:23,1981.63,6.91
2023-12-31 08:15:24,2215.00,6.95
2023-12-31 08:15:25,2005.25,7.08
2023-12-31 08:15:26,1995.13,7.08
2023-12-31 08:15:27,2012.00,7.27
2023-12-31 08:15:28,1998.50,7.27
2023-12-31 08:15:29,2228.57,7.30
2023-12-31 08:15:30,2005.25,7.45
2023-12-31 08:15:31,2015.38,7.45
2023-12-31 08:15:32,2018.75,7.58
2023-12-31 08:15:33,2018.75,7.58
2023-12-31 08:15:34,2262.50,7.66
2023-12-31 08:15:35,2028.88,7.72
2023-12-31 08:15:36,2018.75,7.72
2023-12-31 08:15:37,2032.26,7.87
2023-12-31 08:15:38,2025.51,7.87
2023-12-31 08:15:39,2116.77,8.00
2023-12-31 08:15:40,2039.01,8.00
2023-12-31 08:15:41,2025.51,8.00
2023-12-31 08:15:42,2032.26,8.14
2023-12-31 08:15:43,2025.51,8.14
2023-12-31 08:15:44,2008.63,8.27
2023-12-31 08:15:45,1995.13,8.27
2023-12-31 08:15:46,2245.53,8.34
2023-12-31 08:15:47,1981.63,8.42
2023-12-31 08:15:48,1988.38,8.42
2023-12-31 08:15:49,1988.38,8.59
2023-12-31 08:15:50,1991.75,8.59
2023-12-31 08:15:51,2235.35,8.70
2023-12-31 08:15:52,2001.87,8.77
2023-12-31 08:15:53,1995.13,8.77
2023-12-31 08:15:54,2259.11,9.06
2023-12-31 08:15:55,2235.35,9.44
2023-12-31 08:15:56,2238.75,9.81
2023-12-31 08:15:57,2252.32,10.19
2023-12-31 08:15:58,2252.32,10.57
2023-12-31 08:15:59,2248.93,10.95
2023-12-31 08:16:00,2245.53,11.32
2023-12-31 08:16:01,2265.90,11.70
2023-12-31 08:16:02,2272.69,12.07
2023-12-31 08:16:03,2272.69,12.45
2023-12-31 08:16:04,2276.08,12.82
2023-12-31 08:16:05,2282.87,13.21
2023-12-31 08:16:06,2279.48,13.58
2023-12-31 08:16:07,2286.27,13.96
2023-12-31 08:16:08,2272.69,14.33
2023-12-31 08:16:09,2303.25,14.71
2023-12-31 08:16:10,2286.27,15.08
2023-12-31 08:16:11,2296.46,15.47
2023-12-31 08:16:12,2310.05,15.84
2023-12-31 08:16:13,2313.45,16.21
2023-12-31 08:16:14,2072.81,16.33
2023-12-31 08:16:15,2045.77,16.33
2023-12-31 08:16:16,2282.87,16.58
2023-12-31 08:16:17,2313.45,16.95
2023-12-31 08:16:18,2299.86,17.33
2023-12-31 08:16:19,2310.05,17.70
2023-12-31 08:16:20,2323.64,18.08
2023-12-31 08:16:21,2333.84,18.45
2023-12-31 08:16:22,2327.04,18.83
2023-12-31 08:16:23,2340.64,19.20
2023-12-31 08:16:24,2337.24,19.58
2023-12-31 08:16:25,2340.64,19.95
2023-12-31 08:16:26,2344.04,20.33
2023-12-31 08:16:27,2357.65,20.70
2023-12-31 08:16:28,2354.25,21.08
2023-12-31 08:16:29,2364.45,21.45
2023-12-31 08:16:30,2344.04,21.83
2023-12-31 08:16:31,2350.85,22.20
2023-12-31 08:16:32,2367.85,22.58
2023-12-31 08:16:33,2371.26,22.95
2023-12-31 08:16:34,2374.66,23.33
2023-12-31 08:16:35,2384.87,23.70
2023-12-31 08:16:36,2150.62,23.86
2023-12-31 08:16:37,2140.46,23.86
2023-12-31 08:16:38,2371.26,24.06
2023-12-31 08:16:39,2381.47,24.44
2023-12-31 08:16:40,2384.87,24.81
2023-12-31 08:16:41,2398.49,25.19
2023-12-31 08:16:42,2395.08,25.55
2023-12-31 08:16:43,2405.30,25.93
2023-12-31 08:16:44,2395.08,26.30
2023-12-31 08:16:45,2412.11,26.68
2023-12-31 08:16:46,2408.70,27.05
2023-12-31 08:16:47,2415.51,27.43
2023-12-31 08:16:48,2395.08,27.80
2023-12-31 08:16:49,2425.73,28.17
2023-12-31 08:16:50,2422.33,28.54
2023-12-31 08:16:51,2432.55,28.92
2023-12-31 08:16:52,2425.73,29.29
2023-12-31 08:16:53,2429.14,29.67
2023-12-31 08:16:54,2425.73,30.04
2023-12-31 08:16:55,2425.73,30.42
2023-12-31 08:16:56,2435.95,30.78
2023-12-31 08:16:57,2442.77,31.15
2023-12-31 08:16:58,2198.05,31.35
2023-12-31 08:16:59,2204.83,31.35
2023-12-31 08:17:00,2418.92,31.52
2023-12-31 08:17:01,2442.77,31.88
2023-12-31 08:17:02,2439.36,32.26
2023-12-31 08:17:03,2456.40,32.63
2023-12-31 08:17:04,2456.40,33.00
2023-12-31 08:17:05,2459.81,33.37
2023-12-31 08:17:06,2470.04,33.75
2023-12-31 08:17:07,2473.45,34.12
2023-12-31 08:17:08,2473.45,34.49
2023-12-31 08:17:09,2480.27,34.86
2023-12-31 08:17:10,2470.04,35.24
2023-12-31 08:17:11,2483.68,35.60
2023-12-31 08:17:12,2483.68,35.97
2023-12-31 08:17:13,2473.45,36.35
2023-12-31 08:17:14,2473.45,36.71
2023-12-31 08:17:15,2473.45,37.09
2023-12-31 08:17:16,2483.68,37.46
2023-12-31 08:17:17,2490.51,37.83
2023-12-31 08:17:18,2500.74,38.20
2023-12-31 08:17:19,2497.33,38.57
2023-12-31 08:17:20,2276.08,38.81
2023-12-31 08:17:21,2255.71,38.81
2023-12-31 08:17:22,2483.68,38.93
2023-12-31 08:17:23,2483.68,39.30
2023-12-31 08:17:24,2500.74,39.67
2023-12-31 08:17:25,2510.98,40.05
2023-12-31 08:17:26,2500.74,40.41
2023-12-31 08:17:27,2517.81,40.78
2023-12-31 08:17:28,2517.81,41.15
2023-12-31 08:17:29,2510.98,41.52
2023-12-31 08:17:30,2500.74,41.89
2023-12-31 08:17:31,2524.63,42.26
2023-12-31 08:17:32,2524.63,42.63
2023-12-31 08:17:33,2531.46,43.00
2023-12-31 08:17:34,2528.05,43.37
2023-12-31 08:17:35,2545.12,43.74
2023-12-31 08:17:36,2538.29,44.11
2023-12-31 08:17:37,2545.12,44.48
2023-12-31 08:17:38,2545.12,44.85
2023-12-31 08:17:39,2558.79,45.22
2023-12-31 08:17:40,2558.79,45.58
2023-12-31 08:17:41,2569.04,45.96
2023-12-31 08:17:42,2333.84,46.23
2023-12-31 08:17:43,2313.45,46.23
2023-12-31 08:17:44,2541.71,46.31
2023-12-31 08:17:45,2551.96,46.68
2023-12-31 08:17:46,2569.04,47.05
2023-12-31 08:17:47,2562.20,47.42
2023-12-31 08:17:48,2562.20,47.78
2023-12-31 08:17:49,2582.71,48.16
2023-12-31 08:17:50,2589.55,48.52
2023-12-31 08:17:51,2582.71,48.88
2023-12-31 08:17:52,2569.04,49.26
2023-12-31 08:17:53,2592.97,49.62
2023-12-31 08:17:54,2579.29,49.99
2023-12-31 08:17:55,2586.13,50.35
2023-12-31 08:17:56,2582.71,50.73
2023-12-31 08:17:57,2606.65,51.09
2023-12-31 08:17:58,2596.39,51.46
2023-12-31 08:17:59,2589.55,51.82
2023-12-31 08:18:00,2599.81,52.20
2023-12-31 08:18:01,2596.39,52.56
2023-12-31 08:18:02,2620.33,52.92
2023-12-31 08:18:03,2623.75,53.30
2023-12-31 08:18:04,2408.70,53.61
2023-12-31 08:18:05,2384.87,53.61
2023-12-31 08:18:06,2575.87,53.65
2023-12-31 08:18:07,2606.65,54.02
2023-12-31 08:18:08,2610.07,54.38
2023-12-31 08:18:09,2634.02,54.75
2023-12-31 08:18:10,2640.86,55.11
2023-12-31 08:18:11,2630.59,55.47
2023-12-31 08:18:12,2651.13,55.84
2023-12-31 08:18:13,2644.28,56.20
2023-12-31 08:18:14,2651.13,56.57
2023-12-31 08:18:15,2654.55,56.93
2023-12-31 08:18:16,2657.98,57.31
2023-12-31 08:18:17,2644.28,57.67
2023-12-31 08:18:18,2640.86,58.04
2023-12-31 08:18:19,2675.10,58.40
2023-12-31 08:18:20,2651.13,58.76
2023-12-31 08:18:21,2654.55,59.13
2023-12-31 08:18:22,2681.95,59.49
